Distance(m),x(NI),x(CR),f(FCC_A1),f(BCC_A2)
1.0420841683366735e-06,0.790942536637474,0.2090574633625259,1.0,0.0
1.0521042084168339e-06,0.7911273107451191,0.20887268925488092,1.0,0.0
1.062124248496994e-06,0.7904616990641459,0.2095383009358541,1.0,0.0
1.0721442885771545e-06,0.7911498498647536,0.2088501501352465,1.0,0.0
1.0821643286573147e-06,0.7899886222226424,0.21001137777735754,1.0,0.0
1.092184368737475e-06,0.7897874418385354,0.21021255816146456,1.0,0.0
1.1022044088176355e-06,0.7893790484498433,0.21062095155015667,1.0,0.0
1.1122244488977957e-06,0.7893126851490032,0.21068731485099682,1.0,0.0
1.1222444889779561e-06,0.7888067422777193,0.21119325772228073,1.0,0.0
1.1322645290581163e-06,0.7889010449144593,0.2110989550855406,1.0,0.0
1.1422845691382767e-06,0.7885677395390503,0.21143226046094965,1.0,0.0
