Distance(m),x(NI),x(CR),f(FCC_A1),f(BCC_A2)
3.306613226452906e-07,0.7989680172671085,0.2010319827328915,1.0,0.0
3.4068136272545097e-07,0.7985848667590301,0.20141513324096988,1.0,0.0
3.507014028056113e-07,0.7990120680968674,0.20098793190313255,1.0,0.0
3.607214428857716e-07,0.7985396588054365,0.2014603411945634,1.0,0.0
3.7074148296593194e-07,0.7990976047718984,0.2009023952281016,1.0,0.0
3.8076152304609225e-07,0.7988234569645288,0.20117654303547114,1.0,0.0
3.9078156312625255e-07,0.7988820453954,0.20111795460460002,1.0,0.0
4.0080160320641286e-07,0.7988754964835006,0.20112450351649933,1.0,0.0
4.108216432865732e-07,0.7988722270876838,0.20112777291231618,1.0,0.0
4.208416833667335e-07,0.7988522709339044,0.20114772906609557,1.0,0.0
4.3086172344689383e-07,0.7988256778860474,0.2011743221139526,1.0,0.0
4.408817635270542e-07,0.7987724209247515,0.20122757907524844,1.0,0.0
4.509018036072145e-07,0.7986785067263645,0.20132149327363544,1.0,0.0
4.609218436873748e-07,0.7981470823704162,0.20185291762958382,1.0,0.0
4.7094188376753515e-07,0.7983328219148229,0.20166717808517706,1.0,0.0
4.809619238476955e-07,0.7983305777675027,0.20166942223249731,1.0,0.0
4.909819639278558e-07,0.7979723064677205,0.20202769353227945,1.0,0.0
5.010020040080161e-07,0.7982616516537531,0.2017383483462469,1.0,0.0
5.110220440881764e-07,0.7979066064963469,0.2020933935036531,1.0,0.0
5.210420841683367e-07,0.79801791125233,0.20198208874766993,1.0,0.0
5.31062124248497e-07,0.79783585043755,0.20216414956244994,1.0,0.0
5.410821643286573e-07,0.7978080483540684,0.20219195164593162,1.0,0.0
5.511022044088178e-07,0.7977356277392333,0.2022643722607667,1.0,0.0
5.611222444889781e-07,0.7978359876222031,0.20216401237779694,1.0,0.0
5.711422845691384e-07,0.7978049310398627,0.20219506896013734,1.0,0.0
5.811623246492987e-07,0.7978320235137516,0.20216797648624843,1.0,0.0
5.91182364729459e-07,0.7978048852955635,0.20219511470443657,1.0,0.0
6.012024048096193e-07,0.7978152047062144,0.2021847952937856,1.0,0.0
6.112224448897797e-07,0.7969960673693914,0.20300393263060862,1.0,0.0
6.2124248496994e-07,0.7981732758005317,0.20182672419946832,1.0,0.0
6.312625250501003e-07,0.7969903118838426,0.20300968811615744,1.0,0.0
6.412825651302606e-07,0.7979114245699828,0.2020885754300172,1.0,0.0
6.513026052104209e-07,0.7967538366364345,0.20324616336356546,1.0,0.0
6.613226452905812e-07,0.7976554157286861,0.2023445842713138,1.0,0.0
6.713426853707415e-07,0.7966965045272009,0.20330349547279916,1.0,0.0
6.813627254509019e-07,0.7974086793020185,0.2025913206979815,1.0,0.0
6.913827655310622e-07,0.7964979608440509,0.20350203915594908,1.0,0.0
7.014028056112226e-07,0.7970962973287865,0.20290370267121355,1.0,0.0
7.114228456913829e-07,0.7964184135082498,0.20358158649175018,1.0,0.0
7.214428857715432e-07,0.797092399288881,0.20290760071111902,1.0,0.0
7.314629258517035e-07,0.7963592249983005,0.20364077500169947,1.0,0.0
7.414829659318639e-07,0.7970727941323107,0.20292720586768934,1.0,0.0
7.515030060120242e-07,0.7963402933335498,0.2036597066664502,1.0,0.0
7.615230460921845e-07,0.796507762925926,0.20349223707407407,1.0,0.0
7.715430861723448e-07,0.7968925354242208,0.2031074645757792,1.0,0.0
7.815631262525051e-07,0.7954487488290396,0.20455125117096046,1.0,0.0
7.915831663326654e-07,0.7955622304704817,0.2044377695295183,1.0,0.0
8.016032064128257e-07,0.7955085739812642,0.2044914260187358,1.0,0.0
8.116232464929861e-07,0.7954088515059015,0.2045911484940985,1.0,0.0
8.216432865731464e-07,0.7953341817331535,0.20466581826684646,1.0,0.0
8.316633266533067e-07,0.7954822904630338,0.2045177095369662,1.0,0.0
8.41683366733467e-07,0.7956884362563478,0.20431156374365222,1.0,0.0
8.517034068136273e-07,0.794666507652767,0.20533349234723297,1.0,0.0
8.617234468937877e-07,0.7945768199687929,0.20542318003120705,1.0,0.0
8.717434869739481e-07,0.7949640125906694,0.20503598740933054,1.0,0.0
8.817635270541084e-07,0.7947602047814324,0.20523979521856767,1.0,0.0
8.917835671342687e-07,0.7947709505410504,0.20522904945894957,1.0,0.0
9.01803607214429e-07,0.7943774414339626,0.20562255856603745,1.0,0.0
9.118236472945893e-07,0.7942529799877764,0.2057470200122235,1.0,0.0
9.218436873747496e-07,0.7939256670809679,0.20607433291903213,1.0,0.0
9.3186372745491e-07,0.7934532884440644,0.2065467115559356,1.0,0.0
9.418837675350703e-07,0.7933449029001204,0.2066550970998796,1.0,0.0
9.519038076152306e-07,0.7936827869672085,0.20631721303279155,1.0,0.0
9.61923847695391e-07,0.7930286648832888,0.2069713351167112,1.0,0.0
9.719438877755512e-07,0.7929144556804022,0.20708554431959778,1.0,0.0
9.819639278557116e-07,0.7924660928620606,0.20753390713793934,1.0,0.0
9.919839679358718e-07,0.7925110328960079,0.20748896710399214,1.0,0.0
1.0020040080160322e-06,0.7929195410535923,0.20708045894640767,1.0,0.0
1.0120240480961924e-06,0.7919372107245182,0.20806278927548189,1.0,0.0
1.0220440881763529e-06,0.7915358708016702,0.20846412919832974,1.0,0.0
1.0320641282565133e-06,0.7909715112487061,0.20902848875129384,1.0,0.0
1.0420841683366735e-06,0.7915701995165779,0.2084298004834221,1.0,0.0
1.0521042084168339e-06,0.7907929611135746,0.20920703888642542,1.0,0.0
1.062124248496994e-06,0.7911059861200724,0.20889401387992754,1.0,0.0
1.0721442885771545e-06,0.7902527894765367,0.20974721052346337,1.0,0.0
1.0821643286573147e-06,0.7905636012575427,0.20943639874245734,1.0,0.0
1.092184368737475e-06,0.7898657757454067,0.2101342242545933,1.0,0.0
1.1022044088176355e-06,0.789563231480729,0.21043676851927098,1.0,0.0
1.1122244488977957e-06,0.7887955995627682,0.21120440043723182,1.0,0.0
1.1222444889779561e-06,0.7894363609532847,0.21056363904671524,1.0,0.0
1.1322645290581163e-06,0.7886950995707913,0.21130490042920866,1.0,0.0
1.1422845691382767e-06,0.7889045075109211,0.2110954924890789,1.0,0.0
1.152304609218437e-06,0.7879412727921126,0.21205872720788746,1.0,0.0
1.1623246492985973e-06,0.7880414162009468,0.2119585837990532,1.0,0.0
1.1723446893787578e-06,0.7872962537444578,0.21270374625554223,1.0,0.0
1.182364729458918e-06,0.7872261448508016,0.21277385514919847,1.0,0.0
1.1923847695390784e-06,0.7867252739857826,0.21327472601421738,1.0,0.0
1.2024048096192386e-06,0.7864533954774304,0.21354660452256963,1.0,0.0
1.212424849699399e-06,0.7859005261115615,0.2140994738884385,1.0,0.0
1.2224448897795594e-06,0.7853863785999868,0.2146136214000131,1.0000000000000002,0.0
1.2324649298597196e-06,0.7851722444426925,0.21482775555730754,1.0000000000000002,0.0
1.24248496993988e-06,0.7846685705615147,0.21533142943848527,0.9999999999999998,0.0
1.2525050100200402e-06,0.7843479060782299,0.2156520939217701,0.9999999999999998,0.0
1.2625250501002006e-06,0.7838462288421371,0.21615377115786288,0.9999999999999998,0.0
1.2725450901803608e-06,0.7828834943867247,0.2171165056132753,0.9999999999999998,0.0
1.2825651302605212e-06,0.7832564334325773,0.21674356656742272,1.0,0.0
1.2925851703406816e-06,0.7826581773187253,0.2173418226812746,1.0,0.0
1.3026052104208418e-06,0.7817093473277399,0.21829065267226008,1.0,0.0
1.3126252505010023e-06,0.7817235145005652,0.21827648549943474,1.0,0.0
1.3226452905811624e-06,0.7804424251836939,0.21955757481630608,1.0,0.0
1.3326653306613229e-06,0.7811684014754012,0.2188315985245987,1.0,0.0
1.342685370741483e-06,0.7797930343767645,0.22020696562323552,1.0,0.0
1.3527054108216435e-06,0.78035251396934,0.21964748603065998,1.0,0.0
1.3627254509018039e-06,0.7791244053200985,0.22087559467990153,1.0,0.0
1.372745490981964e-06,0.7791311683353199,0.22086883166468002,1.0,0.0
1.3827655310621245e-06,0.7787896844949721,0.2212103155050279,1.0,0.0
1.3927855711422847e-06,0.7775783791290809,0.22242162087091913,1.0,0.0
1.4028056112224451e-06,0.7775395441878054,0.22246045581219462,1.0,0.0
1.4128256513026055e-06,0.7765415920202638,0.22345840797973612,1.0,0.0
1.4228456913827657e-06,0.7764520962967567,0.22354790370324326,1.0,0.0
1.4328657314629261e-06,0.7752370790241392,0.22476292097586087,1.0,0.0
1.4428857715430863e-06,0.7755193180125026,0.22448068198749743,1.0,0.0
1.4529058116232467e-06,0.7741625674533577,0.2258374325466423,1.0,0.0
1.462925851703407e-06,0.7738002724063787,0.22619972759362125,1.0,0.0
1.4729458917835674e-06,0.7732583898020592,0.2267416101979408,1.0,0.0
1.4829659318637278e-06,0.7726129042803939,0.22738709571960616,0.9999999999999998,0.0
1.492985971943888e-06,0.7722341567150691,0.22776584328493085,1.0,0.0
1.5030060120240484e-06,0.7711904035078218,0.22880959649217825,0.9999999999999998,0.0
1.5130260521042086e-06,0.770896361439837,0.229103638560163,1.0,0.0
1.523046092184369e-06,0.7699978060290381,0.23000219397096186,1.0,0.0
1.5330661322645292e-06,0.7691957970218525,0.23080420297814752,1.0,0.0
1.5430861723446896e-06,0.7687538037188084,0.2312461962811916,1.0000000000000002,0.0
1.55310621242485e-06,0.7677356203055783,0.23226437969442176,1.0000000000000002,0.0
1.5631262525050102e-06,0.7682252643799862,0.23177473562001386,1.0,0.0
1.5731462925851706e-06,0.7658257674107869,0.23417423258921308,1.0,0.0
1.5831663326653308e-06,0.7656641951142428,0.2343358048857572,1.0,0.0
1.5931863727454912e-06,0.7652798302097029,0.2347201697902971,1.0,0.0
1.6032064128256514e-06,0.7643311817056758,0.23566881829432415,1.0,0.0
1.6132264529058118e-06,0.7631097909956572,0.2368902090043427,1.0,0.0
1.6232464929859723e-06,0.7626777954283019,0.2373222045716981,1.0,0.0
1.6332665330661325e-06,0.7624148173309937,0.2375851826690063,0.9999999999999999,0.0
1.6432865731462929e-06,0.761083122127898,0.23891687787210197,0.9999999999999999,0.0
1.653306613226453e-06,0.7603714788260298,0.23962852117397013,1.0,0.0
1.6633266533066135e-06,0.7597384034140366,0.24026159658596333,1.0,0.0
1.6733466933867739e-06,0.7591488831930572,0.24085111680694285,0.9999999999999997,0.0
1.683366733466934e-06,0.7579224965393159,0.24207750346068418,1.0,0.0
1.6933867735470945e-06,0.756706580371738,0.24329341962826204,1.0000000000000002,0.0
1.7034068136272547e-06,0.7559879892291775,0.2440120107708225,1.0,0.0
1.7134268537074151e-06,0.7549745291040193,0.2450254708959807,1.0,0.0
1.7234468937875753e-06,0.7544643335121156,0.24553566648788436,1.0000000000000002,0.0
1.7334669338677357e-06,0.75377512508479,0.24622487491520995,1.0000000000000002,0.0
1.7434869739478961e-06,0.7521957164685003,0.24780428353149972,1.0,0.0
1.7535070140280563e-06,0.7517357515569856,0.24826424844301445,1.0,0.0
1.7635270541082167e-06,0.7507979910519875,0.24920200894801253,1.0,0.0
1.773547094188377e-06,0.7490897850723796,0.25091021492762045,1.0,0.0
1.7835671342685374e-06,0.7489673698706585,0.2510326301293415,1.0,0.0
1.7935871743486976e-06,0.7476919661595159,0.25230803384048406,1.0,0.0
1.803607214428858e-06,0.7466285461992375,0.2533714538007626,1.0,0.0
1.8136272545090184e-06,0.7456387526292003,0.2543612473707997,1.0,0.0
1.8236472945891786e-06,0.7452292986882622,0.25477070131173785,1.0,0.0
1.833667334669339e-06,0.7433780545345953,0.25662194546540473,1.0,0.0
1.8436873747494992e-06,0.7427900734547614,0.25720992654523855,0.9999999999999999,0.0
1.8537074148296596e-06,0.7412103584387186,0.2587896415612814,1.0000000000000002,0.0
1.86372745490982e-06,0.740558151120687,0.259441848879313,1.0,0.0
1.8737474949899802e-06,0.7389305763184075,0.2610694236815924,1.0,0.0
1.8837675350701406e-06,0.7381344536163712,0.26186554638362886,1.0,0.0
1.8937875751503008e-06,0.736832451711242,0.263167548288758,1.0,0.0
1.9038076152304612e-06,0.7363358717123933,0.2636641282876067,1.0,0.0
1.9138276553106216e-06,0.7347809540133952,0.2652190459866049,1.0,0.0
1.923847695390782e-06,0.7333741170240979,0.2666258829759021,1.0000000000000002,0.0
1.933867735470942e-06,0.7329178564890511,0.267082143510949,1.0,0.0
1.9438877755511025e-06,0.7313424210546312,0.2686575789453688,1.0,0.0
1.953907815631263e-06,0.7309504143440787,0.2690495856559213,0.9999999999999999,0.0
1.9639278557114233e-06,0.728931893814025,0.27106810618597504,1.0,0.0
1.9739478957915833e-06,0.727699331730514,0.272300668269486,1.0,0.0
1.9839679358717437e-06,0.7269356339979488,0.2730643660020512,1.0,0.0
1.993987975951904e-06,0.7253376567081787,0.27466234329182126,1.0,0.0
2.0040080160320645e-06,0.7239530975438019,0.2760469024561981,1.0,0.0
2.014028056112225e-06,0.7224619573822093,0.27753804261779064,1.0,0.0
2.024048096192385e-06,0.7208513025261409,0.279148697473859,1.0,0.0
2.0340681362725453e-06,0.7200810041419741,0.27991899585802593,1.0000000000000002,0.0
2.0440881763527057e-06,0.7189218261675542,0.2810781738324458,1.0,0.0
2.054108216432866e-06,0.7170343263979999,0.28296567360200003,1.0,0.0
2.0641282565130265e-06,0.7159115603795205,0.2840884396204794,1.0,0.0
2.0741482965931865e-06,0.7152071548377992,0.2847928451622008,1.0,0.0
2.084168336673347e-06,0.7139353193186444,0.28606468068135565,0.9999999999999998,0.0
2.0941883767535074e-06,0.7121465825043967,0.28785341749560334,1.0,0.0
2.1042084168336678e-06,0.7106318265237734,0.2893681734762266,1.0000000000000002,0.0
2.1142284569138278e-06,0.7092661920652186,0.2907338079347814,1.0,0.0
2.124248496993988e-06,0.7078090727535945,0.2921909272464055,1.0,0.0
2.1342685370741486e-06,0.7063088761434027,0.2936911238565973,1.0,0.0
2.144288577154309e-06,0.7046671699988039,0.2953328300011961,1.0,0.0
2.1543086172344694e-06,0.7034231628211163,0.2965768371788838,1.0,0.0
2.1643286573146294e-06,0.7026766184782086,0.2973233815217914,1.0,0.0
2.17434869739479e-06,0.7007785806428878,0.2992214193571122,1.0,0.0
2.18436873747495e-06,0.6991892876621317,0.3008107123378683,1.0,0.0
2.1943887775551106e-06,0.6969144585072835,0.30308554149271644,1.0,0.0
2.204408817635271e-06,0.6969486263038069,0.303051373696193,1.0,0.0
2.214428857715431e-06,0.6950138065922793,0.3049861934077207,1.0,0.0
2.2244488977955914e-06,0.6926950687963009,0.3073049312036991,0.9999999999999999,0.0
2.234468937875752e-06,0.691975784578071,0.3080242154219291,0.9999999999999999,0.0
2.2444889779559123e-06,0.6902177393085043,0.30978226069149567,1.0,0.0
2.2545090180360727e-06,0.6888610203348793,0.3111389796651207,1.0,0.0
2.2645290581162327e-06,0.6869521971785386,0.31304780282146144,1.0,0.0
2.274549098196393e-06,0.6852140071962454,0.3147859928037546,1.0,0.0
2.2845691382765535e-06,0.683909386442213,0.31609061355778695,1.0,0.0
2.294589178356714e-06,0.6821938006055419,0.3178061993944581,0.9999999999999998,0.0
2.304609218436874e-06,0.6808051833502102,0.31919481664978977,1.0,0.0
2.3146292585170343e-06,0.6789039470533823,0.3210960529466177,1.0,0.0
2.3246492985971947e-06,0.6770357646829118,0.3229642353170882,1.0000000000000002,0.0
2.334669338677355e-06,0.6759488786867001,0.32405112131329994,1.0000000000000002,0.0
2.3446893787575155e-06,0.6740312476581197,0.3259687523418803,1.0,0.0
2.3547094188376755e-06,0.672044298592869,0.327955701407131,0.9999999999999999,0.0
2.364729458917836e-06,0.6712373629522419,0.32876263704775804,1.0,0.0
2.3747494989979963e-06,0.6689341801763706,0.3310658198236293,1.0,0.0
2.3847695390781567e-06,0.6678991654219593,0.3321008345780407,1.0,0.0
2.394789579158317e-06,0.6657754401446263,0.33422455985537364,1.0,0.0
2.404809619238477e-06,0.6643500262483615,0.33564997375163846,1.0,0.0
2.4148296593186376e-06,0.6626694259175695,0.3373305740824305,0.9999999999999998,0.0
2.424849699398798e-06,0.6608753174585136,0.3391246825414865,1.0,0.0
2.4348697394789584e-06,0.659414118620097,0.3405858813799029,1.0,0.0
2.444889779559119e-06,0.6575826610647681,0.3424173389352319,1.0,0.0
2.4549098196392788e-06,0.6561047430384093,0.3438952569615907,1.0000000000000002,0.0
2.464929859719439e-06,0.6541283282964533,0.3458716717035467,0.9999999999999999,0.0
2.4749498997995996e-06,0.6527890102880134,0.34721098971198655,0.9999999999999998,0.0
2.48496993987976e-06,0.6508669829271143,0.34913301707288563,1.0,0.0
2.49498997995992e-06,0.6491500924625906,0.35084990753740936,1.0,0.0
2.5050100200400804e-06,0.6485574371583513,0.35144256284164865,1.0000000000000002,0.0
2.515030060120241e-06,0.6469107539863859,0.3530892460136141,1.0000000000000002,0.0
2.5250501002004012e-06,0.6448405931002932,0.3551594068997069,0.9999999999999999,0.0
2.5350701402805616e-06,0.6433680941543983,0.35663190584560167,1.0000000000000002,0.0
2.5450901803607216e-06,0.6417813874786904,0.3582186125213096,1.0,0.0
2.555110220440882e-06,0.6396162370211089,0.3603837629788911,1.0,0.0
2.5651302605210425e-06,0.6384229644951883,0.3615770355048117,1.0,0.0
2.575150300601203e-06,0.6362851761708836,0.3637148238291163,0.9999999999999999,0.0
2.5851703406813633e-06,0.6343559056045917,0.36564409439540835,1.0,0.0
2.5951903807615233e-06,0.6332053584389605,0.3667946415610394,1.0,0.0
2.6052104208416837e-06,0.6311488519907767,0.36885114800922325,1.0,0.0
2.615230460921844e-06,0.6298540747658994,0.37014592523410067,1.0,0.0
2.6252505010020045e-06,0.6276264494604176,0.3723735505395824,1.0,0.0
2.635270541082165e-06,0.6262056577519783,0.37379434224802166,1.0,0.0
2.645290581162325e-06,0.6242541146580106,0.3757458853419894,1.0,0.0
2.6553106212424853e-06,0.6227558655366761,0.37724413446332394,1.0,0.0
2.6653306613226457e-06,0.6207271734833639,0.379272826516636,1.0,0.0
2.675350701402806e-06,0.6194907030705948,0.38050929692940516,0.9999999999999999,0.0
2.685370741482966e-06,0.6176615300911307,0.3823384699088693,0.9999999999999999,0.0
2.6953907815631265e-06,0.6164700297563439,0.3835299702436561,1.0,0.0
2.705410821643287e-06,0.6144560361429449,0.38554396385705514,1.0,0.0
2.7154308617234474e-06,0.6130818147380495,0.3869181852619505,1.0000000000000002,0.0
2.7254509018036078e-06,0.6111587366059192,0.3888412633940808,1.0,0.0
2.7354709418837678e-06,0.6097954560860172,0.39020454391398285,0.9999999999999999,0.0
2.745490981963928e-06,0.6079069571737428,0.3920930428262572,1.0,0.0
2.7555110220440886e-06,0.6063376941810568,0.39366230581894324,1.0,0.0
2.765531062124249e-06,0.6050589821115783,0.39494101788842173,1.0,0.0
2.7755511022044094e-06,0.60278141929447,0.39721858070552996,0.9999999999999999,0.0
2.7855711422845694e-06,0.6016859570798547,0.39831404292014533,1.0,0.0
2.79559118236473e-06,0.5996102556068259,0.4003897443931741,1.0,0.0
2.8056112224448902e-06,0.5982098276767,0.40179017232330005,1.0,0.0
2.8156312625250506e-06,0.5969116467709997,0.4030883532290003,0.9999999999999998,0.0
2.825651302605211e-06,0.5947995494723379,0.405200450527662,1.0,0.0
2.835671342685371e-06,0.5939799911083967,0.4060200088916032,1.0,0.0
2.8456913827655314e-06,0.5918470470141087,0.40815295298589127,1.0,0.0
2.855711422845692e-06,0.5907439641353658,0.4092560358646342,1.0,0.0
2.8657314629258523e-06,0.5884930386310296,0.4115069613689704,1.0000000000000002,0.0
2.8757515030060122e-06,0.5874633649674541,0.41253663503254595,1.0,0.0
2.8857715430861727e-06,0.5857903555382874,0.4142096444617126,1.0,0.0
2.895791583166333e-06,0.5840907779120368,0.4159092220879632,1.0,0.0
2.9058116232464935e-06,0.5547130763089774,0.4452869236910227,0.9472889300801791,0.05271106991990437
2.915831663326654e-06,0.5098902116514354,0.4901097883485645,0.8665908788099511,0.13340912119015344
2.925851703406814e-06,0.4750594385099929,0.5249405614900071,0.805246987769336,0.19475301223068897
2.9358717434869743e-06,0.4493961819341876,0.5506038180658124,0.7583369534441426,0.24166304655578463
2.9458917835671347e-06,0.4314185587478493,0.5685814412521507,0.7271726151698636,0.27282738483015545
2.955911823647295e-06,0.4194133602373594,0.5805866397626406,0.7055218300967001,0.29447816990326386
2.9659318637274555e-06,0.41171797620926964,0.5882820237907304,0.6910879733812929,0.30891202661872713
2.9759519038076155e-06,0.4069399477702893,0.5930600522297107,0.6811569626505034,0.31884303734950536
2.985971943887776e-06,0.4040463715423689,0.5959536284576311,0.6769179332250812,0.3230820667748976
2.9959919839679363e-06,0.40232777244811246,0.5976722275518875,0.6730771946329912,0.3269228053670329
3.0060120240480967e-06,0.40132365653770863,0.5986763434622914,0.6730456524870055,0.3269543475130107
3.016032064128257e-06,0.4007441903441117,0.5992558096558883,0.6694377211851914,0.33056227881480427
3.026052104208417e-06,0.40041373986472595,0.599586260135274,0.6694377211851914,0.33056227881480427
3.0360721442885776e-06,0.40022782005900703,0.599772179940993,0.6694377211851914,0.33056227881480427
3.046092184368738e-06,0.4001242582684852,0.5998757417315148,0.6694377211851914,0.33056227881480427
3.0561122244488984e-06,0.40006713382002856,0.5999328661799714,0.6694377211851914,0.33056227881480427
3.0661322645290584e-06,0.4000359297948788,0.5999640702051212,0.6694377211851914,0.33056227881480427
3.0761523046092188e-06,0.40001904953576617,0.5999809504642338,0.6694377211851914,0.33056227881480427
3.086172344689379e-06,0.40001000576642076,0.5999899942335792,0.6694377211851914,0.33056227881480427
3.0961923847695396e-06,0.40000520681625296,0.599994793183747,0.6694377211851914,0.33056227881480427
3.1062124248497e-06,0.4000026845367244,0.5999973154632756,0.6694377211851914,0.33056227881480427
3.11623246492986e-06,0.40000137138969716,0.5999986286103028,0.6694377211851914,0.33056227881480427
3.1262525050100204e-06,0.40000069417053175,0.5999993058294683,0.6694377211851914,0.33056227881480427
3.136272545090181e-06,0.4000003481806774,0.5999996518193226,0.6694377211851914,0.33056227881480427
3.1462925851703412e-06,0.4000001730596854,0.5999998269403146,0.6694377211851914,0.33056227881480427
3.1563126252505016e-06,0.4000000852431602,0.5999999147568398,0.6694377211851914,0.33056227881480427
3.1663326653306616e-06,0.40000004161168023,0.5999999583883198,0.6694377211851914,0.33056227881480427
3.176352705410822e-06,0.40000002013180846,0.5999999798681915,0.6694377211851914,0.33056227881480427
3.1863727454909825e-06,0.4000000096534361,0.5999999903465639,0.6694377211851914,0.33056227881480427
3.196392785571143e-06,0.4000000045880959,0.5999999954119041,0.6694377211851914,0.33056227881480427
3.206412825651303e-06,0.40000000216149556,0.5999999978385044,0.6694377211851914,0.33056227881480427
3.2164328657314633e-06,0.40000000100940936,0.5999999989905906,0.6694377211851914,0.33056227881480427
3.2264529058116237e-06,0.40000000046729667,0.5999999995327033,0.6694377211851914,0.33056227881480427
3.236472945891784e-06,0.40000000021446214,0.5999999997855379,0.6694377211851914,0.33056227881480427
3.2464929859719445e-06,0.40000000009758074,0.5999999999024193,0.6694377211851914,0.33056227881480427
3.2565130260521045e-06,0.4000000000440206,0.5999999999559794,0.6694377211851914,0.33056227881480427
3.266533066132265e-06,0.40000000001969094,0.5999999999803091,0.6694377211851914,0.33056227881480427
3.2765531062124253e-06,0.4000000000087347,0.5999999999912653,0.6694377211851914,0.33056227881480427
3.2865731462925857e-06,0.40000000000384317,0.5999999999961568,0.6694377211851914,0.33056227881480427
3.296593186372746e-06,0.400000000001678,0.599999999998322,0.6694377211851914,0.33056227881480427
3.306613226452906e-06,0.4000000000007278,0.5999999999992722,0.6694377211851914,0.33056227881480427
3.3166332665330665e-06,0.40000000000031444,0.5999999999996856,0.6694377211851914,0.33056227881480427
3.326653306613227e-06,0.4000000000001358,0.5999999999998642,0.6694377211851914,0.33056227881480427
3.3366733466933874e-06,0.4000000000000594,0.5999999999999406,0.6694377211851914,0.33056227881480427
3.3466933867735478e-06,0.4000000000000262,0.5999999999999738,0.6694377211851914,0.33056227881480427
3.3567134268537078e-06,0.40000000000001035,0.5999999999999897,0.6694377211851914,0.33056227881480427
3.366733466933868e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.3767535070140286e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.386773547094189e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.396793587174349e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.4068136272545094e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.41683366733467e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.4268537074148302e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.4368737474949906e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.4468937875751506e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.456913827655311e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.4669338677354714e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.476953907815632e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.4869739478957923e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.4969939879759522e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.5070140280561127e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.517034068136273e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.5270541082164335e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
3.537074148296594e-06,0.4,0.6,0.6694371883081637,0.33056281169187046
