Distance(m),x(NI),x(CR),x(V),f(FCC_A1),f(BCC_A2)
0.0,0.5968776193993275,0.3988322570276154,0.004290123573057056,1.0,0.0
6.711409395973155e-08,0.5973834600579808,0.39892936803654067,0.003687171905478504,1.0,0.0
1.342281879194631e-07,0.5967016185248881,0.3986695948734332,0.004628786601678628,1.0,0.0
2.0134228187919465e-07,0.5973316421839654,0.3989835027896659,0.0036848550263687417,1.0,0.0
2.684563758389262e-07,0.5968355639499825,0.3986612999767455,0.004503136073271981,1.0,0.0
3.3557046979865777e-07,0.5970928086753695,0.398937253106506,0.003969938218124445,1.0,0.0
4.026845637583893e-07,0.5967401204694915,0.3986183445913934,0.004641534939115128,1.0,0.0
4.697986577181208e-07,0.5971635955236534,0.39898068251436863,0.00385572196197798,1.0,0.0
5.369127516778524e-07,0.5968320388400675,0.3986650454665936,0.00450291569333891,1.0,0.0
6.04026845637584e-07,0.597168841849559,0.3990117920202377,0.00381936613020332,1.0,0.0
6.711409395973155e-07,0.5970072756170607,0.398813774944963,0.004178949437976326,1.0,0.0
7.38255033557047e-07,0.5969019540837062,0.3988722097891753,0.004225836127118507,1.0,0.0
8.053691275167786e-07,0.5969586506234376,0.3988237686685739,0.004217580707988571,1.0,0.0
8.724832214765102e-07,0.5970056067141964,0.39886516644875486,0.004129226837048614,1.0,0.0
9.395973154362416e-07,0.5970005760461685,0.39891226219828524,0.004087161755546202,1.0,0.0
1.0067114093959733e-06,0.5970042319033322,0.3989561780936052,0.0040395900030626986,1.0,0.0
1.0738255033557048e-06,0.5969910663905909,0.3989273186142682,0.0040816149951408585,1.0,0.0
1.1409395973154363e-06,0.5968787614052014,0.39886115962904145,0.004260078965757265,1.0,0.0
1.208053691275168e-06,0.5967444209926616,0.3987954788862066,0.004460100121131793,1.0,0.0
1.2751677852348994e-06,0.5968981403156564,0.3988898667506165,0.004211992933727145,1.0,0.0
1.342281879194631e-06,0.5969565422301575,0.39895115353884175,0.004092304231000746,1.0,0.0
1.4093959731543626e-06,0.5969456512020227,0.39895900178270793,0.004095347015269388,1.0,0.0
1.476510067114094e-06,0.5968778315463947,0.398917153216658,0.004205015236947202,1.0,0.0
1.5436241610738257e-06,0.5968285996186282,0.3989207293775835,0.0042506710037883,1.0,0.0
1.6107382550335572e-06,0.5969522087633098,0.39898134384738193,0.0040664473893083026,1.0,0.0
1.6778523489932886e-06,0.596665814110351,0.3988499485189626,0.0044842373706863595,1.0,0.0
1.7449664429530203e-06,0.5962634982085974,0.3987184366538867,0.005018065137515977,1.0,0.0
1.8120805369127518e-06,0.5968031066384648,0.39957436403878693,0.0036225293227482775,1.0000000000000002,0.0
1.8791946308724833e-06,0.5959600780823039,0.39912191880647324,0.004918003111222842,1.0,0.0
1.9463087248322147e-06,0.596030331328073,0.3992972106003449,0.00467245807158214,1.0000000000000002,0.0
2.0134228187919466e-06,0.5957854946746282,0.39968139228110855,0.004533113044263232,1.0000000000000002,0.0
2.080536912751678e-06,0.595074583944674,0.3999626066341779,0.0049628094211480265,1.0000000000000002,0.0
2.1476510067114096e-06,0.5955876708418408,0.4006919132169784,0.0037204159411806967,1.0000000000000002,0.0
2.214765100671141e-06,0.5945248321268457,0.40068786007364615,0.004787307799508212,0.9999999999999999,0.0
2.2818791946308725e-06,0.5946588900614471,0.40114609663876827,0.004195013299784642,1.0000000000000002,0.0
2.3489932885906044e-06,0.5936876477981415,0.40143383583177333,0.004878516370085112,0.9999999999999999,0.0
2.416107382550336e-06,0.59329965538401,0.40192617210974313,0.004774172506246965,1.0,0.0
2.4832214765100673e-06,0.5937542214176773,0.4025413288197802,0.0037044497625424886,1.0,0.0
2.550335570469799e-06,0.5922409583146684,0.40289728749668524,0.004861754188646353,1.0000000000000004,0.0
2.6174496644295303e-06,0.5917375637763784,0.40411159588873485,0.004150840334886673,0.9999999999999998,0.0
2.684563758389262e-06,0.5903303794084492,0.4047220892017089,0.0049475313898418635,1.0,0.0
2.7516778523489936e-06,0.5904081993750152,0.4060149471900959,0.003576853434888864,0.9999999999999999,0.0
2.818791946308725e-06,0.5882408284587519,0.40668471747708645,0.005074454064161545,1.0000000000000002,0.0
2.8859060402684566e-06,0.5882290821688125,0.40776975630422574,0.004001161526961775,0.9999999999999998,0.0
2.953020134228188e-06,0.5859973800516955,0.4088036679044715,0.005198952043832988,0.9999999999999999,0.0
3.0201342281879195e-06,0.5851642425043215,0.40996998892181763,0.0048657685738608385,1.0,0.0
3.0872483221476514e-06,0.584493044048265,0.4111242929339096,0.0043826630178253915,1.0000000000000002,0.0
3.154362416107383e-06,0.583199994699049,0.41203143698302114,0.004768568317929841,0.9999999999999998,0.0
3.2214765100671143e-06,0.5778180788069051,0.41701717255012266,0.005164748642972297,0.9934673829622309,0.006532617034108982
3.288590604026846e-06,0.5063285851696357,0.48812505834143854,0.005546356488925716,0.8636753203372317,0.13632467966000333
3.3557046979865773e-06,0.3225307511048443,0.6702231172404247,0.00724613165473097,0.5288180616164002,0.47118193838349925
3.422818791946309e-06,0.08849992978529964,0.9019993101049216,0.009500760109778782,0.10532128900947248,0.8946787109903921
3.4899328859060407e-06,0.05257884230619825,0.9336615728624993,0.013759584831302414,0.04114749072784135,0.9588525092723986
3.557046979865772e-06,0.051245334032498424,0.9224041455666568,0.026350520400844703,0.03557796595297601,0.9644220340469738
3.6241610738255036e-06,0.05064441461354996,0.9114622310577921,0.037893354328657876,0.030559153654378796,0.9694408463464258
3.691275167785235e-06,0.05024349720847554,0.9042358028101208,0.04552069998140358,0.027302140728263195,0.9726978592726437
3.7583892617449665e-06,0.050070602072872616,0.9012083557956725,0.04872104213145486,0.025936455412080176,0.9740635445894862
3.825503355704698e-06,0.05000975443911404,0.9001641060192903,0.04982613954159565,0.025488950121481332,0.974511049880226
3.8926174496644295e-06,0.05000003847298029,0.9000004914160327,0.04999947011098703,0.025488950121481332,0.974511049880226
3.959731543624162e-06,0.05000000006232297,0.9000000005384678,0.049999999399209134,0.025488950121481332,0.974511049880226
4.026845637583893e-06,0.05000000001712912,0.9000000002941815,0.04999999968868943,0.025488950121481332,0.974511049880226
4.093959731543625e-06,0.050000000009108314,0.9000000001563095,0.049999999834582136,0.025488950121481332,0.974511049880226
4.161073825503356e-06,0.050000000002377254,0.9000000000403502,0.049999999957272535,0.025488950121481332,0.974511049880226
4.228187919463088e-06,0.050000000020932855,0.9000000003597064,0.04999999961936072,0.025488950121481332,0.974511049880226
4.295302013422819e-06,0.05000000001989846,0.9000000003414196,0.04999999963868197,0.025488950121481332,0.974511049880226
4.362416107382551e-06,0.05000000000170279,0.9000000000294993,0.04999999996879793,0.025488950121481332,0.974511049880226
4.429530201342282e-06,0.04999999999657667,0.89999999994072,0.05000000006270328,0.025488950121481332,0.974511049880226
4.4966442953020135e-06,0.05000000004840344,0.90000000083141,0.04999999912018659,0.025488309163664964,0.9745116908384046
