Distance(m),x(NI),x(CR),x(V),f(FCC_A1),f(BCC_A2)
0.0,0.5951335822408628,0.39697000349236644,0.007896414266770742,1.0,0.0
1.335113484646195e-08,0.5949709819438409,0.39677318209090084,0.008255835965258257,1.0,0.0
2.67022696929239e-08,0.5951830077691822,0.3969605076548092,0.007856484576008635,0.9999999999999998,0.0
4.0053404539385854e-08,0.5951358351724702,0.39689010026226135,0.007974064565268493,0.9999999999999998,0.0
5.34045393858478e-08,0.5948500235466194,0.396741370489996,0.008408605963384512,1.0,0.0
6.675567423230976e-08,0.595309128693559,0.39703769582817755,0.007653175478263424,0.9999999999999998,0.0
8.010680907877171e-08,0.5949809894090424,0.3967855730906994,0.008233437500258152,1.0000000000000004,0.0
9.345794392523366e-08,0.5952892048919832,0.3970267572359248,0.007684037872091965,0.9999999999999998,0.0
1.068090787716956e-07,0.5947271930485241,0.39674930250859747,0.008523504442878442,1.0,0.0
1.2016021361815757e-07,0.5953381800776827,0.39704558588249056,0.007616234039826692,0.9999999999999998,0.0
1.3351134846461952e-07,0.5949717622355178,0.39675438507532906,0.008273852689153087,1.0000000000000004,0.0
1.4686248331108147e-07,0.5952580715017541,0.3970302997002588,0.007711628797987037,0.9999999999999998,0.0
1.6021361815754342e-07,0.5948165508171908,0.39675365019934367,0.008429798983465532,1.0,0.0
1.7356475300400536e-07,0.5953105014636744,0.3969949305500293,0.007694567986296345,0.9999999999999998,0.0
1.869158878504673e-07,0.5949502302478273,0.3968197720305507,0.008229997721622006,1.0,0.0
2.0026702269692926e-07,0.5949480290716866,0.39680473356000684,0.008247237368306445,1.0,0.0
2.136181575433912e-07,0.595292257831602,0.39709016440918327,0.007617577759214726,0.9999999999999998,0.0
2.2696929238985316e-07,0.594756048910814,0.3967073698586066,0.008536581230579397,1.0,0.0
2.4032042723631514e-07,0.5951675205809237,0.396998351437235,0.007834127981841311,0.9999999999999998,0.0
2.5367156208277706e-07,0.5951889622117172,0.3969826976202272,0.007828340168055534,0.9999999999999998,0.0
2.6702269692923903e-07,0.5948925167267538,0.3968740454781097,0.008233437795136394,1.0,0.0
2.8037383177570096e-07,0.5949070436828634,0.3968493390149756,0.008243617302160947,1.0,0.0
2.9372496662216293e-07,0.5952061033228284,0.396971257791145,0.007822638886026499,0.9999999999999998,0.0
3.0707610146862485e-07,0.5951708179464525,0.39701228492260066,0.007816897130946823,0.9999999999999998,0.0
3.2042723631508683e-07,0.5947665998163905,0.396747203518566,0.00848619666504352,1.0000000000000004,0.0
3.3377837116154875e-07,0.5951002398553201,0.39700133979010754,0.007898420354572326,0.9999999999999998,0.0
3.4712950600801073e-07,0.5950271242524525,0.39690369831027106,0.008069177437276497,0.9999999999999998,0.0
3.6048064085447265e-07,0.594990414798509,0.3969681035756805,0.008041481625810469,0.9999999999999998,0.0
3.738317757009346e-07,0.5948615371722847,0.39677391041049614,0.008364552417219086,1.0000000000000004,0.0
3.8718291054739655e-07,0.5952565867651423,0.39721299722117875,0.007530416013678983,0.9999999999999998,0.0
4.005340453938585e-07,0.5947773743388602,0.3967698363962166,0.008452789264923223,1.0000000000000004,0.0
4.1388518024032045e-07,0.5951448177498189,0.39708740362394424,0.007767778626236848,0.9999999999999998,0.0
4.272363150867824e-07,0.5949184348269092,0.3969421800997156,0.008139385073375176,0.9999999999999998,0.0
4.405874499332444e-07,0.5949635199255687,0.3969011346347223,0.008135345439708917,0.9999999999999998,0.0
