Distance(m),x(NI),x(CR),x(V),f(FCC_A1),f(BCC_A2)
3.986636971046771e-06,0.05000000000002669,0.9000000000000407,0.04999999999993261,0.02548869121917293,0.9745113087825608
4.008908685968819e-06,0.05000000000009075,0.90000000000014,0.04999999999976918,0.02548869121917293,0.9745113087825608
4.031180400890868e-06,0.050000000000007594,0.9000000000000073,0.049999999999985036,0.02548869121917293,0.9745113087825608
4.053452115812917e-06,0.05000000000009941,0.9000000000001518,0.04999999999974876,0.02548869121917293,0.9745113087825608
4.075723830734966e-06,0.05000000000007043,0.9000000000001104,0.04999999999981914,0.02548869121917293,0.9745113087825608
4.097995545657015e-06,0.05000000000003235,0.9000000000000472,0.049999999999920476,0.02548869121917293,0.9745113087825608
4.120267260579064e-06,0.05000000000003435,0.9000000000000522,0.049999999999913405,0.02548869121917293,0.9745113087825608
4.142538975501113e-06,0.05000000000008631,0.9000000000001341,0.04999999999977955,0.02548869121917293,0.9745113087825608
4.164810690423162e-06,0.050000000000056666,0.9000000000000866,0.049999999999856735,0.02548869121917293,0.9745113087825608
4.187082405345211e-06,0.05000000000004201,0.9000000000000602,0.04999999999989783,0.02548869121917293,0.9745113087825608
4.20935412026726e-06,0.050000000000006484,0.900000000000012,0.04999999999998145,0.02548869121917293,0.9745113087825608
4.231625835189309e-06,0.050000000000023026,0.9000000000000353,0.04999999999994166,0.02548869121917293,0.9745113087825608
4.253897550111358e-06,0.05000000000010518,0.9000000000001599,0.04999999999973488,0.02548869121917293,0.9745113087825608
4.2761692650334074e-06,0.05000000000002547,0.9000000000000418,0.04999999999993276,0.02548869121917293,0.9745113087825608
4.2984409799554564e-06,0.05000000000005389,0.9000000000000848,0.049999999999861294,0.02548869121917293,0.9745113087825608
4.3207126948775055e-06,0.050000000000020584,0.9000000000000402,0.04999999999993917,0.02548869121917293,0.9745113087825608
4.3429844097995545e-06,0.05000000000006233,0.9000000000000918,0.049999999999845814,0.02548869121917293,0.9745113087825608
4.3652561247216035e-06,0.05000000000006921,0.9000000000001077,0.04999999999982303,0.02548869121917293,0.9745113087825608
4.3875278396436525e-06,0.05000000000004978,0.9000000000000739,0.04999999999987634,0.02548869121917293,0.9745113087825608
4.4097995545657015e-06,0.050000000000065326,0.9000000000000999,0.04999999999983476,0.02548869121917293,0.9745113087825608
4.4320712694877505e-06,0.050000000000006484,0.9000000000000079,0.049999999999985625,0.02548869121917293,0.9745113087825608
4.4543429844097995e-06,0.05000000000002036,0.9000000000000244,0.04999999999995519,0.02548869121917293,0.9745113087825608
4.4766146993318486e-06,0.05000000000004956,0.90000000000008,0.04999999999987051,0.02548869121917293,0.9745113087825608
4.498886414253898e-06,0.05000000000002969,0.900000000000039,0.049999999999931356,0.02548869121917293,0.9745113087825608
4.521158129175947e-06,0.05000000000006655,0.9000000000001083,0.04999999999982521,0.02548869121917293,0.9745113087825608
4.543429844097996e-06,0.0500000000000268,0.900000000000038,0.049999999999935235,0.02548869121917293,0.9745113087825608
4.565701559020045e-06,0.05000000000004645,0.9000000000000749,0.04999999999987866,0.02548869121917293,0.9745113087825608
4.587973273942094e-06,0.0500000000000409,0.9000000000000632,0.0499999999998959,0.02548869121917293,0.9745113087825608
4.610244988864143e-06,0.05000000000000926,0.9000000000000088,0.04999999999998192,0.02548869121917293,0.9745113087825608
4.632516703786192e-06,0.050000000000049005,0.9000000000000729,0.04999999999987812,0.02548869121917293,0.9745113087825608
4.654788418708241e-06,0.050000000000024025,0.9000000000000371,0.049999999999938906,0.02548869121917293,0.9745113087825608
4.67706013363029e-06,0.05000000000004834,0.9000000000000735,0.04999999999987809,0.02548869121917293,0.9745113087825608
4.699331848552339e-06,0.050000000000022804,0.9000000000000326,0.04999999999994461,0.02548869121917293,0.9745113087825608
4.721603563474388e-06,0.050000000000052,0.9000000000000785,0.049999999999869496,0.02548869121917293,0.9745113087825608
4.743875278396437e-06,0.050000000000045564,0.9000000000000666,0.04999999999988779,0.02548869121917293,0.9745113087825608
4.766146993318486e-06,0.05000000000011495,0.9000000000001738,0.049999999999711296,0.02548869121917293,0.9745113087825608
4.788418708240535e-06,0.05000000000001781,0.9000000000000332,0.04999999999994902,0.02548869121917293,0.9745113087825608
4.810690423162584e-06,0.0500000000000288,0.9000000000000397,0.04999999999993152,0.02548869121917293,0.9745113087825608
4.832962138084633e-06,0.05000000000002136,0.9000000000000332,0.04999999999994543,0.02548869121917293,0.9745113087825608
4.855233853006682e-06,0.0500000000000409,0.900000000000061,0.049999999999898105,0.02548869121917293,0.9745113087825608
4.877505567928731e-06,0.050000000000023026,0.9000000000000365,0.049999999999940384,0.02548869121917293,0.9745113087825608
4.89977728285078e-06,0.05000000000010463,0.9000000000001612,0.04999999999973417,0.02548869121917293,0.9745113087825608
4.922048997772829e-06,0.050000000000025135,0.9000000000000393,0.04999999999993551,0.02548869121917293,0.9745113087825608
4.944320712694878e-06,0.050000000000004374,0.9000000000000107,0.04999999999998493,0.02548869121917293,0.9745113087825608
4.966592427616927e-06,0.05000000000008131,0.9000000000001269,0.04999999999979177,0.02548869121917293,0.9745113087825608
4.988864142538976e-06,0.05000000000001403,0.9000000000000218,0.04999999999996423,0.02548869121917293,0.9745113087825608
5.011135857461025e-06,0.05000000000013316,0.9000000000002121,0.04999999999965475,0.02548869121917293,0.9745113087825608
5.033407572383074e-06,0.05000000000002858,0.9000000000000382,0.04999999999993322,0.02548869121917293,0.9745113087825608
5.055679287305123e-06,0.0500000000000399,0.9000000000000613,0.049999999999898764,0.02548869121917293,0.9745113087825608
5.077951002227172e-06,0.05000000000001792,0.9000000000000268,0.04999999999995534,0.02548869121917293,0.9745113087825608
5.100222717149221e-06,0.0500000000000258,0.9000000000000304,0.0499999999999437,0.02548869121917293,0.9745113087825608
5.12249443207127e-06,0.05000000000001614,0.9000000000000212,0.049999999999962644,0.02548869121917293,0.9745113087825608
5.144766146993318e-06,0.050000000000004485,0.9000000000000071,0.04999999999998843,0.02548869121917293,0.9745113087825608
5.167037861915367e-06,0.05000000000000315,0.9000000000000002,0.04999999999999662,0.02548869121917293,0.9745113087825608
5.189309576837416e-06,0.05000000000006288,0.9000000000000988,0.049999999999838333,0.02548869121917293,0.9745113087825608
5.211581291759465e-06,0.050000000000100964,0.9000000000001505,0.04999999999974859,0.02548869121917293,0.9745113087825608
5.233853006681514e-06,0.050000000000003486,0.9000000000000042,0.04999999999999231,0.02548869121917293,0.9745113087825608
5.256124721603563e-06,0.050000000000108624,0.9000000000001616,0.04999999999972982,0.02548869121917293,0.9745113087825608
5.278396436525612e-06,0.05000000000002214,0.9000000000000262,0.049999999999951604,0.02548869121917293,0.9745113087825608
5.300668151447661e-06,0.05000000000000471,0.9000000000000026,0.04999999999999277,0.02548869121917293,0.9745113087825608
5.32293986636971e-06,0.050000000000035794,0.9000000000000486,0.04999999999991561,0.02548869121917293,0.9745113087825608
5.345211581291759e-06,0.05000000000001881,0.9000000000000274,0.04999999999995374,0.02548869121917293,0.9745113087825608
5.367483296213808e-06,0.05000000000004501,0.9000000000000623,0.049999999999892714,0.02548869121917293,0.9745113087825608
5.389755011135857e-06,0.05000000000000748,0.9000000000000115,0.04999999999998106,0.02548869121917293,0.9745113087825608
