Distance(m),x(NI),x(CR),x(V),f(FCC_A1),f(BCC_A2)
0.0,0.595054390908579,0.3968713333924972,0.008074275698923801,1.0000000000000004,0.0
6.711409395973155e-08,0.5953872458372303,0.3969286503497247,0.007684103813044974,0.9999999999999999,0.0
1.342281879194631e-07,0.5942648032631681,0.3962966149567594,0.009438581780072437,1.0,0.0
2.0134228187919465e-07,0.5953716625402039,0.3969119551486971,0.007716382311099034,0.9999999999999999,0.0
2.684563758389262e-07,0.5950244233218634,0.3967633511751354,0.008212225503001158,1.0000000000000004,0.0
3.3557046979865777e-07,0.5950656301372317,0.3968931563563498,0.008041213506418577,1.0000000000000004,0.0
4.026845637583893e-07,0.594343066633197,0.39638452806206986,0.009272405304733163,1.0,0.0
4.697986577181208e-07,0.595653504467399,0.39732764355174066,0.007018851980860328,0.9999999999999998,0.0
5.369127516778524e-07,0.5942695075297523,0.39645533144579215,0.009275161024455608,1.0,0.0
6.04026845637584e-07,0.5950304875892034,0.39705304512717277,0.007916467283623862,1.0,0.0
6.711409395973155e-07,0.5947334379038184,0.39690651494035956,0.008360047155822042,1.0000000000000004,0.0
7.38255033557047e-07,0.5945673246833054,0.3968362558093631,0.008596419507331495,1.0000000000000004,0.0
8.053691275167786e-07,0.5947265796025796,0.39700413559946784,0.008269284797952655,1.0,0.0
8.724832214765102e-07,0.5947788252285975,0.39708888721533714,0.008132287556065302,1.0,0.0
9.395973154362416e-07,0.5946581889527891,0.39699805127913024,0.008343759768080595,1.0000000000000004,0.0
1.0067114093959733e-06,0.5945099488070189,0.39704843795454825,0.008441613238432866,1.0,0.0
1.0738255033557048e-06,0.5945159085811735,0.397017245564116,0.008466845854710409,1.0,0.0
1.1409395973154363e-06,0.594414776923947,0.3970131030658419,0.008572120010211126,1.0,0.0
1.208053691275168e-06,0.5945202916077628,0.39706935370814195,0.00841035468409532,1.0,0.0
1.2751677852348994e-06,0.5945583082867438,0.39701627704102693,0.008425414672229178,1.0,0.0
1.342281879194631e-06,0.5945407589414826,0.3970901353715418,0.0083691056869755,1.0,0.0
1.4093959731543626e-06,0.5944773155134764,0.3970449464269928,0.008477738059530867,1.0,0.0
1.476510067114094e-06,0.594376210807627,0.39712201964958804,0.00850176954278492,1.0,0.0
1.5436241610738257e-06,0.5944948735158744,0.3971957499413525,0.008309376542773118,1.0,0.0
1.6107382550335572e-06,0.5943309617516559,0.39712475297169325,0.008544285276650888,1.0,0.0
1.6778523489932886e-06,0.5942366654178513,0.39712156563314527,0.008641768949003493,1.0,0.0
1.7449664429530203e-06,0.5940229769266987,0.3970356997147089,0.008941323358592415,1.0,0.0
1.8120805369127518e-06,0.5940449094204086,0.3971778766968395,0.008777213882751864,1.0,0.0
1.8791946308724833e-06,0.5932938337374962,0.39761160240863586,0.009094563853867959,1.0,0.0
1.9463087248322147e-06,0.5931211329520898,0.39793548257387323,0.00894338447403695,1.0,0.0
2.0134228187919466e-06,0.5931205748859885,0.3978548229228919,0.009024602191119599,1.0,0.0
2.080536912751678e-06,0.5931268153550318,0.3980896093764372,0.008783575268531022,1.0,0.0
2.1476510067114096e-06,0.5929135434540115,0.397876826381384,0.00920963016460454,1.0,0.0
2.214765100671141e-06,0.5930609489730431,0.39808273657687315,0.00885631445008378,1.0,0.0
2.2818791946308725e-06,0.5915962333058582,0.39883755752672095,0.009566209167420852,1.0,0.0
2.3489932885906044e-06,0.5913958631199105,0.399020355832047,0.009583781048042398,1.0000000000000004,0.0
2.416107382550336e-06,0.591161704206111,0.39939828344732,0.00944001234656902,1.0000000000000004,0.0
2.4832214765100673e-06,0.589918330408501,0.3998037880451092,0.010277881546389868,1.0000000000000002,0.0
2.550335570469799e-06,0.590173248760411,0.4005780996447264,0.009248651594862527,0.9999999999999997,0.0
2.6174496644295303e-06,0.5887449113015442,0.400897175214814,0.010357913483641783,1.0,0.0
2.684563758389262e-06,0.5888373530648017,0.40201036459826933,0.00915228233692896,0.9999999999999999,0.0
2.7516778523489936e-06,0.5878228578773866,0.4019053073032293,0.010271834819384052,1.0,0.0
2.818791946308725e-06,0.5863554847853881,0.4036687500444452,0.00997576517016671,1.0000000000000007,0.0
2.8859060402684566e-06,0.5857367954035315,0.40430404837740735,0.009959156219061082,1.0,0.0
2.953020134228188e-06,0.5849932087441028,0.40520716998068784,0.009799621275209372,1.0,0.0
3.0201342281879195e-06,0.5835947738709149,0.4061332546829368,0.010271971446148314,1.0,0.0
3.0872483221476514e-06,0.5829934985957865,0.40752497160163903,0.009481529802574518,1.0000000000000004,0.0
3.154362416107383e-06,0.5807126831890929,0.40807879441137346,0.011208522399533698,0.9996998341948453,0.0003001657960823773
3.2214765100671143e-06,0.5752338454420529,0.41548147255794626,0.009284682000000866,0.9899708393083291,0.010029160695898959
3.288590604026846e-06,0.5033959520969723,0.48453990342416786,0.012064144478859829,0.859506687302242,0.14049331269999066
3.3557046979865773e-06,0.36105403697634697,0.6252138292453052,0.0137321337783478,0.5981344049049334,0.40186559509515724
3.422818791946309e-06,0.16072089736857964,0.8218521786095007,0.017426924021919747,0.2351370204435856,0.7648629795585827
3.4899328859060407e-06,0.06371404685362125,0.9164513450598346,0.019834608086544192,0.058463623339458134,0.9415363766609126
3.557046979865772e-06,0.05210056338719515,0.9269403921810437,0.020959044431761106,0.03699033339461741,0.9630096666055236
3.6241610738255036e-06,0.05142481135313315,0.9255669341552908,0.02300825449157604,0.0354811129960313,0.9645188870040164
3.691275167785235e-06,0.05134985747257481,0.9246626010911041,0.023987541436321095,0.03691513649593789,0.9630848635040854
3.7583892617449665e-06,0.05125788630598782,0.9229723308261142,0.025769782867897946,0.03547916946380644,0.9645208305365335
3.825503355704698e-06,0.05115012827941989,0.9210190861159678,0.02783078560461224,0.03479636912292437,0.9652036308770934
3.8926174496644295e-06,0.051089182723571325,0.9199071491650495,0.029003668111379218,0.033741304993489284,0.9662586950069787
3.959731543624162e-06,0.05099418029978997,0.918169103369539,0.030836716330670984,0.033279060727755605,0.9667209392727106
4.026845637583893e-06,0.05092978282282923,0.9169931645144032,0.032077052662767565,0.03236464642229847,0.9676353535779727
4.093959731543625e-06,0.05085664489698438,0.9156565508766507,0.033486804226365,0.031935833380192236,0.9680641666203665
4.161073825503356e-06,0.050765801995111826,0.9139966110885275,0.03523758691636071,0.031099688802188247,0.9689003111984016
4.228187919463088e-06,0.05070173242490039,0.9128226919860227,0.03647557558907691,0.03072340896465286,0.9692765910356503
4.295302013422819e-06,0.05060569509665813,0.9110696061981208,0.038324698705221,0.03020270731634756,0.9697972926841917
4.362416107382551e-06,0.05054693573914926,0.9099959180034655,0.03945714625738532,0.029534927923159933,0.9704650720780971
