Distance(m),x(NI),x(CR),x(V),f(FCC_A1),f(BCC_A2),f(SIGMA)
0.0,0.4336980228575481,0.48142416043066333,0.08487781671178861,0.7489690832007854,0.2510309167914859,0.0
1.0101010101010101e-07,0.43339008807471446,0.48107821517333876,0.08553169675194677,0.7489690832007854,0.2510309167914859,0.0
2.0202020202020202e-07,0.4342371009671897,0.48203540621176194,0.08372749282104841,0.7455364347875522,0.2544635652041821,0.0
3.0303030303030305e-07,0.43337448192689987,0.4810670724434208,0.08555844562967935,0.7474585724935432,0.2525414274980816,0.0
4.0404040404040405e-07,0.43438249862385103,0.4821949558634491,0.08342254551269981,0.7455364347875522,0.2544635652041821,0.0
5.05050505050505e-07,0.43355541659477004,0.481270783968834,0.085173799436396,0.7474585724935432,0.2525414274980816,0.0
6.060606060606061e-07,0.43413158139975605,0.48189677058576896,0.083971648014475,0.7480136756693476,0.25198632432273693,0.0
7.07070707070707e-07,0.43346259932440334,0.48115324874501136,0.0853841519305853,0.7474585724935432,0.2525414274980816,0.0
8.080808080808081e-07,0.4342862693708749,0.48208365327376135,0.08363007735536375,0.7455364347875522,0.2544635652041821,0.0
9.090909090909091e-07,0.43347780191074015,0.48116582986980744,0.08535636821945236,0.7474585724935432,0.2525414274980816,0.0
1.01010101010101e-06,0.43424069588922365,0.482028513925707,0.08373079018506939,0.7455364347875522,0.2544635652041821,0.0
1.111111111111111e-06,0.4333904385749554,0.48107995807798154,0.08552960334706308,0.7489690832007854,0.2510309167914859,0.0
1.2121212121212122e-06,0.4343318935479502,0.4821342296082019,0.0835338768438479,0.7455364347875522,0.2544635652041821,0.0
1.3131313131313131e-06,0.43354765502442427,0.4812600912513799,0.08519225372419577,0.7474585724935432,0.2525414274980816,0.0
1.414141414141414e-06,0.43432381094861594,0.4821211337890843,0.08355505526229981,0.7455364347875522,0.2544635652041821,0.0
1.5151515151515152e-06,0.43355883005380336,0.4812733244854783,0.08516784546071829,0.7474585724935432,0.2525414274980816,0.0
1.6161616161616162e-06,0.43425225938561396,0.48204138844210126,0.08370635217228477,0.7455364347875522,0.2544635652041821,0.0
1.7171717171717171e-06,0.4333612628921406,0.481032036592435,0.08560670051542436,0.7474585724935432,0.2525414274980816,0.0
1.8181818181818183e-06,0.43424293104789113,0.48203785683744355,0.08371921211466533,0.7455364347875522,0.2544635652041821,0.0
1.9191919191919192e-06,0.4332581759167059,0.48093045825582986,0.0858113658274642,0.7492251251905556,0.25077487480209465,0.0
2.02020202020202e-06,0.4342659562351143,0.48205804346198683,0.08367600030289879,0.7455364347875522,0.2544635652041821,0.0
2.121212121212121e-06,0.4334624339274473,0.48117351583301543,0.08536405023953726,0.7474585724935432,0.2525414274980816,0.0
2.222222222222222e-06,0.4341318099286736,0.48189413383156815,0.08397405623975822,0.7480136756693476,0.25198632432273693,0.0
