Distance(m),x(NI),x(CR),x(V),f(FCC_A1),f(BCC_A2),f(SIGMA)
0.0,0.43448336034019763,0.482311099365758,0.08320554029404437,0.750304766213853,0.24969523377754468,0.0
1.0101010101010101e-07,0.4348454831434301,0.4827390491976626,0.0824154676589073,0.7474585724942966,0.25254142749891373,0.0
2.0202020202020202e-07,0.43441349199337875,0.48224134317866985,0.0833451648279514,0.7505104416238999,0.2494895583700426,0.0
3.0303030303030305e-07,0.434811002681157,0.48268519967727785,0.08250379764156514,0.7492251251904992,0.2507748748019805,0.0
4.0404040404040405e-07,0.43449407777232985,0.48232556215652167,0.08318036007114843,0.750304766213853,0.24969523377754468,0.0
5.05050505050505e-07,0.4347766049597962,0.48264103192466795,0.08258236311553589,0.7474585724942966,0.25254142749891373,0.0
6.060606060606061e-07,0.43444331382099166,0.48227114067238935,0.08328554550661897,0.750304766213853,0.24969523377754468,0.0
7.07070707070707e-07,0.4348424249778744,0.4827227249527165,0.08243485006940911,0.7474585724942966,0.25254142749891373,0.0
8.080808080808081e-07,0.4344633673635603,0.48229570730143184,0.08324092533500782,0.750304766213853,0.24969523377754468,0.0
9.090909090909091e-07,0.43475770001401925,0.48262352031068073,0.08261877967530007,0.7474585724942966,0.25254142749891373,0.0
1.01010101010101e-06,0.43447164062597055,0.4823035023611527,0.08322485701287673,0.750304766213853,0.24969523377754468,0.0
1.111111111111111e-06,0.43489724539196317,0.4827816622216924,0.08232109238634448,0.7492251251904992,0.2507748748019805,0.0
1.2121212121212122e-06,0.43424955059157466,0.48205190114856783,0.0836985482598575,0.7495039488171776,0.2504960511797784,0.0
1.3131313131313131e-06,0.43495815452427466,0.4828529137759926,0.08218893169973279,0.7492251251904992,0.2507748748019805,0.0
1.414141414141414e-06,0.4342399291411605,0.48203838138569355,0.08372168947314601,0.7495039488171776,0.2504960511797784,0.0
1.5151515151515152e-06,0.4348143097780498,0.4826950642079829,0.08249062601396727,0.7492251251904992,0.2507748748019805,0.0
1.6161616161616162e-06,0.4343933658712743,0.482210101908225,0.08339653222050067,0.750304766213853,0.24969523377754468,0.0
1.7171717171717171e-06,0.43473570993534105,0.4826030721218702,0.0826612179427887,0.7492251251904992,0.2507748748019805,0.0
1.8181818181818183e-06,0.43439733563719185,0.48221933728622884,0.08338332707657926,0.750304766213853,0.24969523377754468,0.0
1.9191919191919192e-06,0.43476422088968336,0.4826356304889011,0.08260014862141553,0.7489690832007738,0.25103091679159656,0.0
2.02020202020202e-06,0.43433236621581783,0.48214634075040874,0.08352129303377345,0.750304766213853,0.24969523377754468,0.0
2.121212121212121e-06,0.43467459426859234,0.48253270223120576,0.08279270350020192,0.7489690832007738,0.25103091679159656,0.0
2.222222222222222e-06,0.43432637008143216,0.4821428862544605,0.08353074366410738,0.750304766213853,0.24969523377754468,0.0
2.3232323232323234e-06,0.4346922716060486,0.4825431398840695,0.08276458850988185,0.7489690832007738,0.25103091679159656,0.0
2.4242424242424244e-06,0.4342534160302878,0.4820578993848992,0.08368868458481306,0.750304766213853,0.24969523377754468,0.0
2.5252525252525253e-06,0.4347056132453164,0.4825695290126874,0.08272485774199616,0.7489690832007738,0.25103091679159656,0.0
2.6262626262626263e-06,0.4341929051366813,0.4819898798495943,0.08381721501372441,0.750304766213853,0.24969523377754468,0.0
2.7272727272727272e-06,0.43475449081029194,0.48262036552195303,0.08262514366775506,0.7489690832007738,0.25103091679159656,0.0
2.828282828282828e-06,0.4341917133904588,0.4819903174018957,0.0838179692076455,0.750304766213853,0.24969523377754468,0.0
2.9292929292929295e-06,0.4347670184928951,0.48263533646696094,0.0825976450401439,0.7489690832007738,0.25103091679159656,0.0
3.0303030303030305e-06,0.43417571754946394,0.48197179370655513,0.08385248874398098,0.750304766213853,0.24969523377754468,0.0
3.1313131313131314e-06,0.4347242031568458,0.48259494116964136,0.08268085567351288,0.7489690832007738,0.25103091679159656,0.0
3.2323232323232324e-06,0.4342513731658657,0.482058287249124,0.08369033958501036,0.750304766213853,0.24969523377754468,0.0
3.3333333333333333e-06,0.43466155969503706,0.4825324143689988,0.08280602593596414,0.7489690832007738,0.25103091679159656,0.0
3.4343434343434343e-06,0.4343216987188425,0.4821480530471236,0.08353024823403386,0.750304766213853,0.24969523377754468,0.0
3.5353535353535352e-06,0.4344743293593978,0.4823142470183609,0.08321142362224132,0.7489690832007738,0.25103091679159656,0.0
3.6363636363636366e-06,0.43415646962139887,0.48195060411860047,0.08389292626000061,0.750304766213853,0.24969523377754468,0.0
3.7373737373737375e-06,0.43482263731205073,0.48270335538135273,0.08247400730659651,0.7474585724942966,0.25254142749891373,0.0
3.8383838383838385e-06,0.4341818708787507,0.4819875858924746,0.08383054322877471,0.750304766213853,0.24969523377754468,0.0
3.93939393939394e-06,0.43445885308962595,0.48231031194817214,0.08323083496220192,0.7489690832007738,0.25103091679159656,0.0
4.04040404040404e-06,0.43419907099558686,0.48200852829019014,0.08379240071422296,0.750304766213853,0.24969523377754468,0.0
4.141414141414142e-06,0.43455103747165413,0.48241402448495463,0.08303493804339125,0.7489690832007738,0.25103091679159656,0.0
4.242424242424242e-06,0.43398302735270056,0.48176412281267833,0.08425284983462107,0.750304766213853,0.24969523377754468,0.0
4.343434343434344e-06,0.43498614078466813,0.4829068423134663,0.0821070169018656,0.7474585724942966,0.25254142749891373,0.0
