t0,tf,steps,phases,linearTimeSpacing,elements,time,xComp,Rcrit_beta,Gcrit_beta,Rad_beta,avgR_beta,avgAR_beta,betaFrac_beta,nucRate_beta,precipitateDensity_beta,dGs_beta,xEqAlpha_beta,xEqBeta_beta,PSDdata_beta,PSDsize_beta,PSD_beta,PSDbounds_beta,eqAspectRatio_beta
,,,,,,4.863128853225151,0.001999999999998448,6.073695571330095e-10,1.5452354259834014e-19,6.933670187117046e-10,7.480080894603248e-10,1.0,6.258157379093739e-15,11219528347017.822,3899035572755.761,329288817.0495409,0.00015592627648979669,0.25,,,,,
,,,,,,4.869852830113568,0.0019999999999984167,6.073695571330964e-10,1.5452354259838434e-19,6.933670187117914e-10,7.481508617292496e-10,1.0,6.3855287191870446e-15,11410784790659.246,3975761425965.87,329288817.0494938,0.00015592627648979669,0.25,,,,,
,,,,,,4.876586103869614,0.001999999999998384,6.073695571330638e-10,1.5452354259836778e-19,6.933670187117589e-10,7.48293943217061e-10,1.0,6.5153477000323576e-15,11605030685122.875,4053901274516.1157,329288817.04951143,0.00015592627648979669,0.25,,,,,
,,,,,,4.883328687347543,0.0019999999999983516,6.073695571331133e-10,1.5452354259839296e-19,6.933670187118084e-10,7.484373361922666e-10,1.0,6.647658556089549e-15,11802308156009.512,4133479322490.1455,329288817.0494846,0.00015592627648979669,0.25,,,,,
,,,,,,4.890080593419393,0.001999999999998318,6.073695571330204e-10,1.5452354259834568e-19,6.933670187117154e-10,7.485810428999202e-10,1.0,6.782506269717939e-15,12002659850786.24,4214520154414.7905,329288817.049535,0.00015592627648979669,0.25,,,,,
,,,,,,4.896841834974992,0.001999999999998284,6.073695571330252e-10,1.5452354259834816e-19,6.933670187117203e-10,7.487250655619505e-10,1.0,6.919936582915805e-15,12206128943210.871,4297048740658.2627,329288817.04953235,0.00015592627648979669,0.25,,,,,
,,,,,,4.903612424921993,0.0019999999999982493,6.073695571330529e-10,1.5452354259836224e-19,6.93367018711748e-10,7.488694063776254e-10,1.0,7.059996009253533e-15,12412759139665.697,4381090442903.32,329288817.04951733,0.00015592627648979669,0.25,,,,,
,,,,,,4.910392376185893,0.0019999999999982137,6.073695571330385e-10,1.5452354259835487e-19,6.933670187117335e-10,7.490140675240358e-10,1.0,7.20273184597648e-15,12622594684299.61,4466671019686.17,329288817.0495252,0.00015592627648979669,0.25,,,,,
,,,,,,4.9171817017100645,0.0019999999999981777,6.073695571330976e-10,1.54523542598385e-19,6.933670187117927e-10,7.491590511565864e-10,1.0,7.348192186281742e-15,12835680364366.08,4553816632003.218,329288817.04949313,0.00015592627648979669,0.25,,,,,
,,,,,,4.923980414455776,0.0019999999999981413,6.073695571330771e-10,1.5452354259837454e-19,6.933670187117722e-10,7.49304359409615e-10,1.0,7.496425931791761e-15,13052061516349.135,4642553848992.226,329288817.0495042,0.00015592627648979669,0.25,,,,,
,,,,,,4.9307885274022105,0.0019999999999981036,6.073695571331254e-10,1.5452354259839912e-19,6.933670187118205e-10,7.494499943963474e-10,1.0,7.647482805145473e-15,13271784030905.55,4732909653675.226,329288817.04947805,0.00015592627648979669,0.25,,,,,
,,,,,,4.937606053546506,0.0019999999999980654,6.073695571331725e-10,1.5452354259842305e-19,6.933670187118675e-10,7.495959582098385e-10,1.0,7.801413362860295e-15,13494894359174.482,4824911448783.195,329288817.04945254,0.00015592627648979669,0.25,,,,,
,,,,,,4.94443300590376,0.0019999999999980264,6.073695571331459e-10,1.5452354259840955e-19,6.93367018711841e-10,7.497422529232396e-10,1.0,7.958269008322865e-15,13721439518238.074,4918587062646.834,329288817.04946697,0.00015592627648979669,0.25,,,,,
,,,,,,4.951269397507077,0.0019999999999979865,6.073695571331326e-10,1.5452354259840276e-19,6.933670187118276e-10,7.498888805902405e-10,1.0,8.11810200497903e-15,13951467096673.957,5013964755160.031,329288817.0494742,0.00015592627648979669,0.25,,,,,
,,,,,,4.958115241407571,0.001999999999997946,6.073695571331072e-10,1.5452354259838985e-19,6.933670187118023e-10,7.500358432454816e-10,1.0,8.28096548971602e-15,14185025260708.947,5111073223818.798,329288817.0494879,0.00015592627648979669,0.25,,,,,
,,,,,,4.964970550674409,0.0019999999999979054,6.073695571331025e-10,1.5452354259838745e-19,6.933670187117975e-10,7.50183142904965e-10,1.0,8.446913486435896e-15,14422162759851.951,5209941609833.494,329288817.0494905,0.00015592627648979669,0.25,,,,,
,,,,,,4.971835338394824,0.0019999999999978633,6.073695571331568e-10,1.5452354259841506e-19,6.933670187118518e-10,7.503307815664615e-10,1.0,8.616000919823784e-15,14662928932855.996,5310599504316.116,329288817.04946107,0.00015592627648979669,0.25,,,,,
,,,,,,4.978709617674144,0.0019999999999978204,6.073695571331495e-10,1.5452354259841138e-19,6.933670187118446e-10,7.504787612100619e-10,1.0,8.788283629332915e-15,14907373713891.207,5413076954546.604,329288817.049465,0.00015592627648979669,0.25,,,,,
,,,,,,4.9855934016358185,0.001999999999997777,6.073695571331254e-10,1.5452354259839912e-19,6.933670187118205e-10,7.506270837980689e-10,1.0,8.963818383300895e-15,15155547638085.457,5517404470307.943,329288817.04947805,0.00015592627648979669,0.25,,,,,
,,,,,,4.992486703421442,0.0019999999999977328,6.073695571332388e-10,1.5452354259845678e-19,6.933670187119338e-10,7.507757512758873e-10,1.0,9.142662893363991e-15,15407501847618.852,5623613030305.913,329288817.0494166,0.00015592627648979669,0.25,,,,,
,,,,,,4.999389536190777,0.0019999999999976877,6.073695571330951e-10,1.5452354259838371e-19,6.933670187117902e-10,7.509247655721769e-10,1.0,9.324875829023593e-15,15663288098755.258,5731734088669.175,329288817.04949445,0.00015592627648979669,0.25,,,,,
,,,,,,5.006301913121785,0.0019999999999976417,6.07369557133117e-10,1.545235425983948e-19,6.93367018711812e-10,7.510741285992966e-10,1.0,9.510516832418842e-15,15922958765987.318,5841799581516.078,329288817.04948264,0.00015592627648979669,0.25,,,,,
,,,,,,5.013223847410643,0.001999999999997595,6.07369557133229e-10,1.5452354259845184e-19,6.933670187119241e-10,7.512238422536108e-10,1.0,9.699646533326258e-15,16186566850103.785,5953841933614.043,329288817.04942185,0.00015592627648979669,0.25,,,,,
,,,,,,5.020155352271779,0.0019999999999975467,6.073695571331362e-10,1.545235425984046e-19,6.933670187118312e-10,7.513739084158186e-10,1.0,9.892326564370522e-15,16454165984033.764,6067894065117.472,329288817.0494722,0.00015592627648979669,0.25,,,,,
,,,,,,5.027096440937886,0.001999999999997498,6.07369557133141e-10,1.5452354259840707e-19,6.933670187118361e-10,7.515243289514903e-10,1.0,1.0088619576455068e-14,16725810437849.973,6183989398379.098,329288817.0494696,0.00015592627648979669,0.25,,,,,
,,,,,,5.034047126659962,0.0019999999999974487,6.073695571332279e-10,1.5452354259845127e-19,6.93367018711923e-10,7.516751057109708e-10,1.0,1.0288589254366102e-14,17001555126459.82,6302161864849.563,329288817.0494225,0.00015592627648979669,0.25,,,,,
,,,,,,5.041007422707314,0.0019999999999973984,6.073695571331507e-10,1.5452354259841195e-19,6.933670187118457e-10,7.518262405300761e-10,1.0,1.049230033268275e-14,17281455615853.195,6422445912064.88,329288817.04946434,0.00015592627648979669,0.25,,,,,
,,,,,,5.0479773423676075,0.0019999999999973463,6.073695571332013e-10,1.5452354259843774e-19,6.933670187118964e-10,7.519777352303411e-10,1.0,1.0699818611846722e-14,17565568128266.713,6544876510705.989,329288817.04943687,0.00015592627648979669,0.25,,,,,
,,,,,,5.054956898946871,0.001999999999997294,6.073695571331206e-10,1.5452354259839667e-19,6.933670187118156e-10,7.521295916192809e-10,1.0,1.09112109744881e-14,17853949550376.824,6669489161755.714,329288817.0494807,0.00015592627648979669,0.25,,,,,
,,,,,,5.06194610576954,0.0019999999999972405,6.073695571331725e-10,1.5452354259842305e-19,6.933670187118675e-10,7.522818114907507e-10,1.0,1.1126545401967382e-14,18146657438039.945,6796319903729.684,329288817.04945254,0.00015592627648979669,0.25,,,,,
,,,,,,5.068944976178462,0.0019999999999971863,6.073695571331761e-10,1.545235425984249e-19,6.933670187118711e-10,7.524343966252049e-10,1.0,1.1345890991164895e-14,18443750024428.324,6925405320004.442,329288817.0494506,0.00015592627648979669,0.25,,,,,
,,,,,,5.075953523534942,0.001999999999997131,6.073695571331447e-10,1.5452354259840892e-19,6.933670187118397e-10,7.525873487900129e-10,1.0,1.1569317971498654e-14,18745286225555.66,7056782546226.07,329288817.0494676,0.00015592627648979669,0.25,,,,,
,,,,,,5.082971761218753,0.0019999999999970744,6.07369557133316e-10,1.545235425984961e-19,6.93367018712011e-10,7.527406697399063e-10,1.0,1.179689772219815e-14,19051325646827.66,7190489277807.1875,329288817.0493747,0.00015592627648979669,0.25,,,,,
,,,,,,5.089999702628172,0.0019999999999970168,6.073695571332967e-10,1.5452354259848625e-19,6.933670187119917e-10,7.528943612168083e-10,1.0,1.2028702789768048e-14,19361928591234.88,7326563777519.646,329288817.0493852,0.00015592627648979669,0.25,,,,,
,,,,,,5.097037361179997,0.001999999999996958,6.073695571332171e-10,1.5452354259844578e-19,6.933670187119122e-10,7.530484249505497e-10,1.0,1.2264806905778212e-14,19677156064047.94,7465044883169.165,329288817.04942834,0.00015592627648979669,0.25,,,,,
,,,,,,5.104084750309579,0.001999999999996899,6.073695571333522e-10,1.545235425985145e-19,6.933670187120472e-10,7.532028626590302e-10,1.0,1.2505285004845329e-14,19997069780224.387,7605972015361.453,329288817.0493551,0.00015592627648979669,0.25,,,,,
,,,,,,5.1111418834708475,0.001999999999996838,6.07369557133205e-10,1.5452354259843964e-19,6.933670187119001e-10,7.533576760484113e-10,1.0,1.2750213242898029e-14,20321732172941.355,7749385185373.031,329288817.0494349,0.00015592627648979669,0.25,,,,,
,,,,,,5.118208774136328,0.001999999999996776,6.073695571333305e-10,1.5452354259850343e-19,6.933670187120255e-10,7.535128668134819e-10,1.0,1.299966901566737e-14,20651206397072.984,7895325003090.745,329288817.0493669,0.00015592627648979669,0.25,,,,,
,,,,,,5.125285435797179,0.001999999999996713,6.073695571332809e-10,1.5452354259847825e-19,6.93367018711976e-10,7.536684366378169e-10,1.0,1.3253730977472088e-14,20985556339960.04,8043832685072.532,329288817.0493937,0.00015592627648979669,0.25,,,,,
,,,,,,5.132371881963208,0.001999999999996649,6.073695571333401e-10,1.5452354259850835e-19,6.933670187120351e-10,7.538243871942087e-10,1.0,1.351247906025208e-14,21324846625089.11,8194950062680.065,329288817.04936165,0.00015592627648979669,0.25,,,,,
,,,,,,5.1394681261629085,0.0019999999999965835,6.073695571332798e-10,1.5452354259847768e-19,6.933670187119749e-10,7.539807201445519e-10,1.0,1.3775994492828424e-14,21669142621496.42,8348719590320.24,329288817.04939437,0.00015592627648979669,0.25,,,,,
,,,,,,5.146574181943471,0.001999999999996517,6.073695571332447e-10,1.5452354259845984e-19,6.933670187119398e-10,7.54137437140426e-10,1.0,1.4044359820506766e-14,22018510449098.996,8505184353776.235,329288817.0494133,0.00015592627648979669,0.25,,,,,
,,,,,,5.153690062870824,0.001999999999996449,6.073695571332702e-10,1.5452354259847276e-19,6.933670187119652e-10,7.542945398232226e-10,1.0,1.43176589249045e-14,22373016986747.56,8664388078639.255,329288817.04939955,0.00015592627648979669,0.25,,,,,
,,,,,,5.160815782529646,0.00199999999999638,6.073695571332508e-10,1.5452354259846294e-19,6.933670187119459e-10,7.544520298243657e-10,1.0,1.459597704406865e-14,22732729879466.875,8826375138839.598,329288817.04941005,0.00015592627648979669,0.25,,,,,
,,,,,,5.167951354523406,0.0019999999999963103,6.073695571332991e-10,1.5452354259848752e-19,6.933670187119942e-10,7.546099087655593e-10,1.0,1.4879400792868018e-14,23097717544918.95,8991190565272.287,329288817.0493839,0.00015592627648979669,0.25,,,,,
,,,,,,5.175096792474374,0.0019999999999962383,6.073695571333221e-10,1.545235425984992e-19,6.933670187120171e-10,7.547681782589911e-10,1.0,1.516801818367584e-14,23468049181542.277,9158880054528.496,329288817.0493714,0.00015592627648979669,0.25,,,,,
,,,,,,5.182252110023662,0.0019999999999961654,6.073695571333185e-10,1.5452354259849734e-19,6.933670187120135e-10,7.549268399075612e-10,1.0,1.5461918647335257e-14,23843794775234.652,9329489977724.396,329288817.0493734,0.00015592627648979669,0.25,,,,,
,,,,,,5.189417320831237,0.0019999999999960913,6.07369557133293e-10,1.5452354259848442e-19,6.933670187119881e-10,7.550858953052005e-10,1.0,1.576119305443471e-14,24225025106883.168,9503067389434.002,329288817.04938716,0.00015592627648979669,0.25,,,,,
,,,,,,5.196592438575956,0.001999999999996016,6.073695571333558e-10,1.5452354259851634e-19,6.933670187120509e-10,7.552453460367837e-10,1.0,1.606593373680506e-14,24611811759541.477,9679660036719.463,329288817.0493531,0.00015592627648979669,0.25,,,,,
,,,,,,5.203777476955587,0.001999999999995939,6.073695571334318e-10,1.5452354259855503e-19,6.933670187121268e-10,7.554051936786197e-10,1.0,1.6376234509425387e-14,25004227126532.137,9859316368276.373,329288817.04931194,0.00015592627648979669,0.25,,,,,
,,,,,,5.21097244968684,0.0019999999999958606,6.07369557133316e-10,1.545235425984961e-19,6.93367018712011e-10,7.555654397985403e-10,1.0,1.669219069256245e-14,25402344418853.34,10042085543679.562,329288817.0493747,0.00015592627648979669,0.25,,,,,
,,,,,,5.218177370505387,0.0019999999999957803,6.073695571333076e-10,1.5452354259849183e-19,6.933670187120027e-10,7.557260859561499e-10,1.0,1.701389913421866e-14,25806237671240.92,10228017442724.959,329288817.0493793,0.00015592627648979669,0.25,,,,,
,,,,,,5.225392253165895,0.0019999999999956992,6.073695571333619e-10,1.5452354259851944e-19,6.93367018712057e-10,7.558871337029824e-10,1.0,1.7341458232908593e-14,26215981751730.805,10417162674893.033,329288817.04934984,0.00015592627648979669,0.25,,,,,
,,,,,,5.232617111442044,0.0019999999999956164,6.073695571333522e-10,1.545235425985145e-19,6.933670187120472e-10,7.560485845826847e-10,1.0,1.767496796074369e-14,26631652368726.94,10609572588915.916,329288817.0493551,0.00015592627648979669,0.25,,,,,
,,,,,,5.2398519591265655,0.0019999999999955323,6.073695571333655e-10,1.545235425985213e-19,6.933670187120606e-10,7.562104401313079e-10,1.0,1.8014529886845794e-14,27053326077980.812,10805299282449.793,329288817.0493479,0.00015592627648979669,0.25,,,,,
,,,,,,5.247096810031253,0.0019999999999954464,6.073695571334608e-10,1.545235425985698e-19,6.933670187121559e-10,7.563727018772396e-10,1.0,1.8360247201020915e-14,27481080290912.742,11004395611857.096,329288817.0492962,0.00015592627648979669,0.25,,,,,
,,,,,,5.254351677987003,0.0019999999999953597,6.07369557133374e-10,1.5452354259852558e-19,6.93367018712069e-10,7.565353713415925e-10,1.0,1.8712224737863676e-14,27914993283175.695,11206915202111.988,329288817.0493433,0.00015592627648979669,0.25,,,,,
,,,,,,5.261616576843832,0.0019999999999952708,6.07369557133439e-10,1.5452354259855868e-19,6.933670187121341e-10,7.56698450038358e-10,1.0,1.9070569001106557e-14,28355144200164.195,11412912456796.654,329288817.049308,0.00015592627648979669,0.25,,,,,
,,,,,,5.268891520470908,0.00199999999999518,6.073695571335634e-10,1.54523542598622e-19,6.933670187122585e-10,7.568619394745382e-10,1.0,1.9435388188343745e-14,28801613067512.098,11622442568231.188,329288817.0492406,0.00015592627648979669,0.25,,,,,
,,,,,,5.276176522756574,0.0019999999999950877,6.073695571333871e-10,1.5452354259853228e-19,6.933670187120822e-10,7.570258411502849e-10,1.0,1.9806792216089802e-14,29254480798700.53,11835561527715.055,329288817.04933614,0.00015592627648979669,0.25,,,,,
,,,,,,5.283471597608374,0.001999999999994994,6.073695571334536e-10,1.545235425985661e-19,6.933670187121487e-10,7.571901565591561e-10,1.0,2.0184892745152216e-14,29713829199915.37,12052326135861.254,329288817.04930013,0.00015592627648979669,0.25,,,,,
,,,,,,5.290776758953087,0.0019999999999948987,6.073695571334693e-10,1.5452354259857412e-19,6.933670187121644e-10,7.573548871881925e-10,1.0,2.056980320639447e-14,30179740982739.684,12272794013080.842,329288817.0492916,0.00015592627648979669,0.25,,,,,
,,,,,,5.298092020736741,0.0019999999999948015,6.073695571334488e-10,1.5452354259856364e-19,6.933670187121438e-10,7.575200345181912e-10,1.0,2.096163882684134e-14,30652299769205.79,12497023610163.607,329288817.04930276,0.00015592627648979669,0.25,,,,,
,,,,,,5.30541739692465,0.0019999999999947026,6.073695571334608e-10,1.545235425985698e-19,6.933670187121559e-10,7.576856000236186e-10,1.0,2.1360516656070383e-14,31131590100609.47,12725074218978.244,329288817.0492962,0.00015592627648979669,0.25,,,,,
,,,,,,5.312752901501436,0.0019999999999946016,6.073695571334776e-10,1.545235425985783e-19,6.933670187121727e-10,7.578515851729954e-10,1.0,2.17665555930797e-14,31617697446140.055,12957005983301.604,329288817.0492871,0.00015592627648979669,0.25,,,,,
,,,,,,5.320098548471059,0.0019999999999944992,6.073695571334645e-10,1.5452354259857164e-19,6.933670187121595e-10,7.580179914289638e-10,1.0,2.21798764134456e-14,32110708210889.887,13192879909762.996,329288817.04929423,0.00015592627648979669,0.25,,,,,
,,,,,,5.3274543518568365,0.001999999999994395,6.07369557133596e-10,1.5452354259863856e-19,6.93367018712291e-10,7.581848202484567e-10,1.0,2.2600601796861228e-14,32610709743518.668,13432757878906.469,329288817.04922295,0.00015592627648979669,0.25,,,,,
,,,,,,5.3348203257014815,0.001999999999994289,6.073695571335331e-10,1.5452354259860657e-19,6.933670187122282e-10,7.583520730827862e-10,1.0,2.3028856355070274e-14,33117790346751.465,13676702656392.383,329288817.049257,0.00015592627648979669,0.25,,,,,
,,,,,,5.342196484067117,0.0019999999999941805,6.073695571335452e-10,1.545235425986127e-19,6.933670187122403e-10,7.585197513778474e-10,1.0,2.346476666014737e-14,33632039282451.84,13924777904298.13,329288817.0492504,0.00015592627648979669,0.25,,,,,
,,,,,,5.349582841035314,0.0019999999999940708,6.073695571336527e-10,1.545235425986674e-19,6.933670187123477e-10,7.586878565742959e-10,1.0,2.3908461273205495e-14,34153546782619.668,14177048192564.596,329288817.0491922,0.00015592627648979669,0.25,,,,,
,,,,,,5.35697941070711,0.0019999999999939584,6.073695571335778e-10,1.545235425986293e-19,6.933670187122728e-10,7.588563901074551e-10,1.0,2.436007077342115e-14,34682404058111.875,14433579010565.697,329288817.0492328,0.00015592627648979669,0.25,,,,,
,,,,,,5.364386207203042,0.001999999999993845,6.073695571335839e-10,1.545235425986324e-19,6.933670187122789e-10,7.590253534076956e-10,1.0,2.4819727787533493e-14,35218703304576.6,14694436778793.084,329288817.0492295,0.00015592627648979669,0.25,,,,,
,,,,,,5.371803244663166,0.001999999999993729,6.07369557133579e-10,1.5452354259862992e-19,6.933670187122741e-10,7.591947479004655e-10,1.0,2.5287567019699414e-14,35762537713862.01,14959688860685.557,329288817.0492321,0.00015592627648979669,0.25,,,,,
,,,,,,5.3792305372470945,0.0019999999999936106,6.073695571336744e-10,1.5452354259867845e-19,6.933670187123694e-10,7.593645750064365e-10,1.0,2.576372528175269e-14,36314001480915.86,15229403574577.045,329288817.04918045,0.00015592627648979669,0.25,,,,,
,,,,,,5.386668099134013,0.0019999999999934905,6.073695571336382e-10,1.5452354259866004e-19,6.933670187123332e-10,7.595348361415936e-10,1.0,2.6248341523887185e-14,36873189814287.27,15503650205788.264,329288817.04920006,0.00015592627648979669,0.25,,,,,
,,,,,,5.394115944522717,0.001999999999993368,6.073695571337781e-10,1.545235425987312e-19,6.933670187124731e-10,7.597055327174117e-10,1.0,2.6741556865726656e-14,37440198941967.38,15782499018829.531,329288817.0491242,0.00015592627648979669,0.25,,,,,
,,,,,,5.401574087631626,0.0019999999999932433,6.073695571336588e-10,1.545235425986705e-19,6.933670187123538e-10,7.598766661409551e-10,1.0,2.724351462787031e-14,38015126124512.43,16066021269769.352,329288817.0491889,0.00015592627648979669,0.25,,,,,
,,,,,,5.409042542698827,0.001999999999993117,6.073695571336575e-10,1.5452354259866986e-19,6.933670187123526e-10,7.600482378149108e-10,1.0,2.7754360363745157e-14,38598069658638.36,16354289218695.494,329288817.04918957,0.00015592627648979669,0.25,,,,,
,,,,,,5.416521323982086,0.0019999999999929883,6.073695571336828e-10,1.5452354259868274e-19,6.933670187123779e-10,7.602202491378162e-10,1.0,2.827424189202625e-14,39189128890500.94,16647376142348.803,329288817.04917586,0.00015592627648979669,0.25,,,,,
,,,,,,5.4240104457588885,0.001999999999992857,6.073695571338084e-10,1.545235425987466e-19,6.933670187125034e-10,7.603927015041352e-10,1.0,2.880330932940803e-14,39788404222497.31,16945356346875.406,329288817.0491078,0.00015592627648979669,0.25,,,,,
,,,,,,5.431509922326455,0.0019999999999927233,6.073695571337456e-10,1.5452354259871469e-19,6.933670187124407e-10,7.605655963043321e-10,1.0,2.934171512384734e-14,40395997124182.64,17248305180731.254,329288817.0491418,0.00015592627648979669,0.25,,,,,
,,,,,,5.43901976800178,0.0019999999999925876,6.073695571338614e-10,1.5452354259877362e-19,6.933670187125565e-10,7.607389349250438e-10,1.0,2.988961408821758e-14,41012010137655.7,17556299047699.307,329288817.049079,0.00015592627648979669,0.25,,,,,
,,,,,,5.446539997121649,0.001999999999992449,6.073695571337359e-10,1.5452354259870975e-19,6.933670187124309e-10,7.609127187491064e-10,1.0,3.0447163434462694e-14,41636546891957.46,17869415420086.19,329288817.04914707,0.00015592627648979669,0.25,,,,,
,,,,,,5.454070624042671,0.0019999999999923083,6.073695571337999e-10,1.545235425987423e-19,6.933670187124949e-10,7.610869491557442e-10,1.0,3.1014522808150086e-14,42269712106191.57,18187732852015.953,329288817.0491124,0.00015592627648979669,0.25,,,,,
,,,,,,5.461611663141304,0.0019999999999921656,6.073695571338783e-10,1.545235425987822e-19,6.933670187125733e-10,7.612616275206659e-10,1.0,3.159185432355773e-14,42911611604183.945,18511330992908.484,329288817.0490699,0.00015592627648979669,0.25,,,,,
,,,,,,5.469163128813887,0.0019999999999920194,6.073695571338084e-10,1.545235425987466e-19,6.933670187125034e-10,7.614367552159972e-10,1.0,3.217932259912596e-14,43562352321498.945,18840290601081.117,329288817.0491078,0.00015592627648979669,0.25,,,,,
,,,,,,5.476725035476663,0.001999999999991871,6.073695571339012e-10,1.5452354259879387e-19,6.933670187125963e-10,7.616123336105895e-10,1.0,3.2777094793483636e-14,44222042312923.07,19174693557488.53,329288817.0490574,0.00015592627648979669,0.25,,,,,
,,,,,,5.484297397565802,0.0019999999999917206,6.073695571338457e-10,1.5452354259876563e-19,6.933670187125407e-10,7.617883640699986e-10,1.0,3.338534064191679e-14,44890790766169.914,19514622879637.41,329288817.0490875,0.00015592627648979669,0.25,,,,,
,,,,,,5.491880229537444,0.001999999999991567,6.073695571339604e-10,1.5452354259882396e-19,6.933670187126554e-10,7.619648479566427e-10,1.0,3.4004232493294694e-14,45568708006340.46,19860162735613.79,329288817.04902536,0.00015592627648979669,0.25,,,,,
,,,,,,5.499473545867708,0.001999999999991411,6.073695571339893e-10,1.545235425988387e-19,6.933670187126844e-10,7.621417866298323e-10,1.0,3.463394534753165e-14,46255905510265.45,20211398458295.355,329288817.0490097,0.00015592627648979669,0.25,,,,,
,,,,,,5.507077361052733,0.0019999999999912523,6.073695571339122e-10,1.5452354259879943e-19,6.933670187126072e-10,7.623191814458864e-10,1.0,3.527465689351595e-14,46952495912782.89,20568416559690.918,329288817.0490515,0.00015592627648979669,0.25,,,,,
,,,,,,5.514691689608698,0.0019999999999910905,6.073695571339217e-10,1.5452354259880427e-19,6.933670187126167e-10,7.624970337582867e-10,1.0,3.592654754756064e-14,47658593016362.17,20931304745432.51,329288817.04904634,0.00015592627648979669,0.25,,,,,
,,,,,,5.522316546071857,0.0019999999999909257,6.073695571339387e-10,1.545235425988129e-19,6.933670187126337e-10,7.626753449175982e-10,1.0,3.6589800492307685e-14,48374311802800.81,21300151929432.86,329288817.04903716,0.00015592627648979669,0.25,,,,,
,,,,,,5.529951944998556,0.0019999999999907583,6.073695571339592e-10,1.5452354259882338e-19,6.933670187126543e-10,7.628541162716955e-10,1.0,3.7264601716243856e-14,49099768441472.63,21675048248691.848,329288817.049026,0.00015592627648979669,0.25,,,,,
,,,,,,5.537597900965275,0.0019999999999905883,6.073695571340087e-10,1.5452354259884854e-19,6.933670187127037e-10,7.630333491658035e-10,1.0,3.795114005366962e-14,49835080299262.01,22056085078257.527,329288817.0489992,0.00015592627648979669,0.25,,,,,
,,,,,,5.545254428568641,0.001999999999990415,6.073695571339942e-10,1.5452354259884117e-19,6.933670187126892e-10,7.632130449425668e-10,1.0,3.8649607225218216e-14,50580365951030.016,22443355046349.47,329288817.04900706,0.00015592627648979669,0.25,,,,,
,,,,,,5.5529215424254685,0.0019999999999902388,6.073695571340931e-10,1.5452354259889153e-19,6.933670187127882e-10,7.633932049421561e-10,1.0,3.936019787889375e-14,51335745187713.61,22836952049628.105,329288817.0489534,0.00015592627648979669,0.25,,,,,
,,,,,,5.560599257172776,0.0019999999999900596,6.073695571340472e-10,1.5452354259886816e-19,6.933670187127423e-10,7.635738305022993e-10,1.0,4.0083109631680496e-14,52101339029452.74,23236971268648.19,329288817.04897827,0.00015592627648979669,0.25,,,,,
,,,,,,5.568287587467829,0.001999999999989877,6.073695571340859e-10,1.5452354259888783e-19,6.933670187127809e-10,7.637549229584502e-10,1.0,4.081854311167944e-14,52877269731305.24,23643509183443.05,329288817.04895735,0.00015592627648979669,0.25,,,,,
,,,,,,5.575986547988146,0.001999999999989691,6.073695571341135e-10,1.5452354259890186e-19,6.933670187128085e-10,7.639364836437084e-10,1.0,4.156670200075863e-14,53663660797012.64,24056663589294.836,329288817.0489423,0.00015592627648979669,0.25,,,,,
,,,,,,5.583696153431553,0.001999999999989503,6.0736955713418e-10,1.545235425989357e-19,6.93367018712875e-10,7.641185138890235e-10,1.0,4.232779307785541e-14,54460636986873.91,24476533612660.03,329288817.0489063,0.00015592627648979669,0.25,,,,,
,,,,,,5.591416418516184,0.0019999999999893107,6.07369557134145e-10,1.5452354259891792e-19,6.933670187128401e-10,7.643010150232091e-10,1.0,4.31020262627878e-14,55268324329474.805,24903219727266.64,329288817.0489253,0.00015592627648979669,0.25,,,,,
,,,,,,5.599147357980537,0.001999999999989115,6.073695571342403e-10,1.5452354259896638e-19,6.933670187129353e-10,7.644839883730508e-10,1.0,4.3889614660635235e-14,56086850129093.375,25336823770360.43,329288817.0488736,0.00015592627648979669,0.25,,,,,
,,,,,,5.606888986583477,0.001999999999988917,6.073695571342234e-10,1.545235425989578e-19,6.933670187129185e-10,7.646674352633245e-10,1.0,4.4690774606737954e-14,56916342980104.234,25777448959149.312,329288817.0488828,0.00015592627648979669,0.25,,,,,
,,,,,,5.614641319104281,0.001999999999988715,6.073695571342078e-10,1.5452354259894987e-19,6.933670187129028e-10,7.648513570169014e-10,1.0,4.550572571224834e-14,57756932773124.984,26225199907387.543,329288817.04889125,0.00015592627648979669,0.25,,,,,
,,,,,,5.622404370342658,0.0019999999999885092,6.07369557134233e-10,1.545235425989627e-19,6.933670187129281e-10,7.650357549548043e-10,1.0,4.633469091029622e-14,58608750707461.79,26680182642145.844,329288817.04887754,0.00015592627648979669,0.25,,,,,
,,,,,,5.630178155118782,0.0019999999999883,6.07369557134326e-10,1.5452354259901e-19,6.93367018713021e-10,7.65220630396314e-10,1.0,4.7177896502779767e-14,59471929301190.516,27142504620754.13,329288817.0488272,0.00015592627648979669,0.25,,,,,
,,,,,,5.637962688273315,0.0019999999999880873,6.073695571343489e-10,1.5452354259902168e-19,6.93367018713044e-10,7.654059846588899e-10,1.0,4.8035572207684135e-14,60346602402401.48,27612274747918.926,329288817.0488147,0.00015592627648979669,0.25,,,,,
